Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSBTAG00000009472	-0.537323	-1.13458	0.362011	0.90844	0.326099	-0.119735	0.195086	-1.32499	-1.4115	0.943656	2.59305	1.02211	-0.796223	-1.0261
ENSBTAG00000009479	-0.485975	-0.603382	0.256691	1.52744	-0.193285	-0.202057	-0.299436	-2.07175	-1.42311	1.31168	2.47009	1.67564	-0.436062	-1.52649
ENSBTAG00000009482	0.056369	0.461374	0.235418	0.442023	0.219152	-0.624656	-0.789682	-2.66396	-1.64491	1.62659	2.59682	1.56309	0.274877	-1.7525
ENSBTAG00000009483	-0.712453	-0.271868	0.081755	0.325382	0.716937	-0.0638167	-0.075939	-2.36988	-1.59575	0.64625	2.16639	1.83103	0.300391	-0.978422
ENSBTAG00000009487	0.013494	-0.274188	0.71181	0.690409	-0.605273	-0.409344	-0.126911	-0.455429	-1.46107	-0.0114933	1.88644	1.16753	-0.407728	-0.718248
ENSBTAG00000009496	-0.414534	-0.227996	-0.151715	0.259561	-0.0268177	0.455488	0.106014	-1.79382	-2.47054	-0.170746	2.25813	2.33397	0.612915	-0.769909
ENSBTAG00000009500	-1.32314	-0.250181	0.424109	0.501416	0.46862	0.0416417	0.137536	-1.57315	-2.05151	-0.740899	2.03896	2.12629	0.58833	-0.38803
ENSBTAG00000009508	-0.092698	0.318881	-0.153473	0.719482	0.013453	-0.17647	-0.629177	-1.23619	-0.902576	-0.111458	1.73689	1.52052	0.345365	-1.35255
ENSBTAG00000009517	-0.688554	-0.54815	-0.086051	0.428913	0.480893	0.2502	0.162745	-2.91056	-1.23283	1.26971	1.36053	2.008	0.392064	-0.886906
ENSBTAG00000009535	-0.151962	-0.147821	-0.270854	0.776374	-0.327487	-0.208596	0.330345	-1.62176	-0.926128	0.812152	1.63113	1.16782	-0.116015	-0.947198
ENSBTAG00000009541	0.143166	-0.929793	0.0954647	0.631946	0.0850483	0.316097	-0.34193	-3.14503	-1.61333	-0.024732	2.83257	1.55934	0.387148	0.00404067
ENSBTAG00000009547	-0.740767	-0.627124	0.236298	0.644223	0.140404	-0.0622593	0.409229	-2.51196	-1.77956	0.436833	2.41932	2.09436	0.0418737	-0.700864
ENSBTAG00000009548	-0.217346	-0.464659	0.164365	0.633952	0.183978	-0.329504	0.0292097	-1.22583	-2.39932	-1.1092	2.51861	2.25935	0.140227	-0.18384
ENSBTAG00000009562	-0.46097	-0.15554	-0.139276	0.830277	0.125186	-0.521744	0.322066	-0.609358	-0.307735	-1.02326	1.25795	1.35435	-0.20435	-0.467593
ENSBTAG00000009566	0.118728	-1.01501	0.0512197	1.42816	0.275396	0.0957303	-0.954231	-1.76183	-2.49424	0.227352	2.40297	1.60926	0.104442	-0.0879413
ENSBTAG00000009576	-0.746641	-0.127875	0.445833	0.316393	0.450326	0.177555	-0.515592	-2.19553	-0.896698	0.0595983	1.1786	1.63896	0.724345	-0.509278
ENSBTAG00000009586	-0.57398	-0.769909	0.0138833	0.632649	0.328086	-0.098274	0.467541	-3.2426	-0.851279	0.423317	2.07285	2.04814	0.18537	-0.63581
ENSBTAG00000009598	0.333947	0.408328	-0.568737	0.138018	0.0799	-0.0322573	-0.359201	0.57539	-0.511675	-0.448774	2.00692	1.11602	-0.591824	-2.14606
ENSBTAG00000009600	-0.049042	-0.659903	-0.890953	0.223729	0.956136	0.516773	-0.0967433	-1.45532	-2.358	-0.694523	2.29728	2.68701	0.900074	-1.37652
ENSBTAG00000009602	-0.399907	-0.630956	0.187956	0.716726	0.101453	0.07994	-0.055215	-1.39446	-1.33635	0.0632193	1.67524	1.01452	0.441225	-0.463397
ENSBTAG00000009607	-0.148118	-0.044734	-0.119114	0.234508	0.0768133	0.263352	-0.262709	-0.996738	-1.27917	0.355919	1.3772	0.666737	0.618738	-0.742692
ENSBTAG00000009615	-0.752505	-0.556576	0.426632	1.53802	0.551501	-0.624842	-0.58223	-2.62778	-0.840413	1.27567	1.13066	1.10309	0.26455	-0.305776
ENSBTAG00000009617	-0.180894	0.072534	-0.778148	0.414035	0.776006	-0.0781273	-0.225405	-1.85452	-0.862836	-1.64817	1.41673	2.24339	0.79898	-0.0935797
ENSBTAG00000009624	-1.61604	-1.01879	0.298293	1.4595	0.72432	-0.652584	0.805304	-2.8258	-2.0934	-0.0911873	2.39473	1.62495	0.010514	0.980198
ENSBTAG00000009632	-0.00857	-0.088201	0.0306897	0.841243	-0.409895	-0.399638	0.034373	-1.0818	-1.82462	0.916529	1.95089	1.43372	-0.285621	-1.1091
ENSBTAG00000009635	0.182191	0.240309	-0.452838	0.272079	-0.452838	0.272079	-0.0609803	-0.578172	-1.40312	-0.163967	2.47688	1.00347	-0.812605	-0.522487
ENSBTAG00000009637	-0.313429	-1.08096	0.315594	0.573323	0.705356	0.650025	-0.849909	-2.95986	-1.73575	0.692361	2.21101	1.79892	0.658778	-0.665459
ENSBTAG00000009647	-0.053792	-1.66589	-0.74169	1.18004	0.566458	0.466423	0.248448	-2.1352	-1.9814	-0.342712	2.55511	2.50584	0.392636	-0.994268
ENSBTAG00000009649	-0.372587	0.180155	-0.070506	0.377844	0.36745	-0.237431	-0.244922	-1.3797	-0.354439	-0.0720057	2.2205	1.71164	-1.08685	-1.03915
ENSBTAG00000009667	-0.940636	-0.478537	0.0579427	0.93484	-0.382643	-0.0772127	0.886244	-2.44821	-1.69454	1.89682	2.6208	1.41422	-0.896886	-0.892216
ENSBTAG00000009668	-0.64642	-0.038909	0.0414783	0.730857	0.025215	-0.707193	0.594975	-3.08715	-1.83758	-0.676838	2.58079	2.03056	0.666925	0.323308
ENSBTAG00000009673	-1.23487	-1.00382	0.42174	1.14476	0.547505	0.225811	-0.101132	-1.84195	-0.598717	0.665756	2.84499	1.30612	-0.168056	-2.20815
ENSBTAG00000009680	-0.514705	-0.724241	-0.745754	1.40134	0.500137	-0.22288	0.306108	-2.22667	-1.21183	-0.484397	2.05954	2.62426	-0.0659403	-0.694964
ENSBTAG00000009683	0.412494	-0.230136	0.345604	0.382624	0.040174	-0.0719833	-0.878774	-2.46487	-1.15991	0.913031	2.28786	1.35284	-0.900211	-0.028748
ENSBTAG00000009709	-0.005592	-0.560234	-0.467691	0.434995	0.602836	0.382991	-0.387303	-2.26023	-1.89403	0.926861	2.01796	1.97394	-0.293239	-0.471266
ENSBTAG00000009711	0.258726	0.0379337	0.337248	0.882658	0.603417	-0.530316	-1.58967	-2.11617	-1.83569	0.65281	1.02159	1.67219	1.39946	-0.794186
ENSBTAG00000009713	-0.405832	-0.197781	-0.448443	0.454242	0.797449	-0.232901	0.0332697	-1.93829	-1.3028	0.33721	2.16504	1.5008	-0.200153	-0.561809
ENSBTAG00000009719	0.256473	-0.223865	-0.00555667	-0.0663307	0.155057	0.017441	-0.133222	-3.11682	-1.55513	-0.12843	2.00242	1.99801	1.32773	-0.52778
ENSBTAG00000009734	0.308968	-0.0942557	0.0854097	-0.010484	0.451613	-0.0942557	-0.646999	-1.4749	-1.4749	-0.147309	2.79725	1.81052	-0.938427	-0.572223
ENSBTAG00000009743	-0.429531	-0.297032	0.392765	0.453539	-0.520176	0.242103	0.158332	-1.68312	-0.715981	0.370676	2.28096	1.24087	-0.204863	-1.28853
ENSBTAG00000009746	-0.317704	-0.205547	0.279548	0.55232	0.08362	-0.452859	0.0606223	-1.08125	-1.36368	0.690758	2.58833	1.35671	-0.656925	-1.53395
ENSBTAG00000009747	-0.322966	0.0338483	0.11762	0.602097	-0.322965	0.407119	-0.514754	-1.38679	-1.62122	0.927884	2.31722	1.35838	-0.264358	-1.33111
ENSBTAG00000009777	-0.324349	-0.137811	-0.494625	0.75521	0.738113	-0.398731	-0.137811	-2.00925	-1.31413	0.0539553	2.01911	1.81551	-0.223502	-0.341698
ENSBTAG00000009778	-0.210172	-0.823689	-0.0398967	0.561039	0.28104	0.222922	0.008755	-1.56945	-1.93565	0.289621	1.33088	2.30954	0.180921	-0.605856
ENSBTAG00000009780	0.138569	-1.38375	-0.441802	0.878306	0.309795	0.068489	0.430392	-2.85499	-1.43534	1.1317	1.66361	1.40472	0.413404	-0.323106
ENSBTAG00000009782	0.507415	-0.141677	0.185266	0.03799	0.00898433	-0.694418	0.09644	-1.48384	-1.12604	-0.208365	1.42051	1.48515	0.28489	-0.372294
ENSBTAG00000009784	-0.111001	-1.10958	0.361354	0.783244	0.361355	-0.094738	-0.190632	-1.93013	-1.0973	-0.24109	2.31641	1.19778	0.0946253	-0.340304
ENSBTAG00000009804	-0.898922	-0.280155	0.657649	0.8545	-0.166513	0.21888	-0.38544	-2.63915	-2.47485	0.384294	1.54242	1.73535	0.91141	0.540534
ENSBTAG00000009819	0.145155	-1.18819	0.041438	0.124591	0.124593	0.498779	0.25363	-2.02072	-2.28354	0.179547	1.99362	1.84502	0.712347	-0.426269
ENSBTAG00000009830	-0.359756	-0.900377	0.276299	0.572068	-0.122591	0.0536903	0.480666	-0.345926	-1.78509	0.136642	1.9002	1.07899	-1.13645	0.151626
ENSBTAG00000009839	0.00948867	-0.789811	0.230279	0.591235	0.134387	0.112874	-0.288451	-1.94344	-1.48031	0.772035	2.99898	1.17739	-0.366767	-1.15789
ENSBTAG00000009845	-0.473787	0.197847	-0.052815	-0.704837	0.541054	0.0542523	0.438287	-2.4158	-0.735275	0.439336	1.71481	1.2273	-0.228118	-0.002254
ENSBTAG00000009855	-0.00936733	-0.506586	-0.37143	0.575147	0.42843	0.033576	-0.149772	-0.95902	-2.14413	0.365847	2.40131	0.946367	-0.0536263	-0.556745
ENSBTAG00000009859	0.119341	-0.703712	-0.0105643	0.853509	0.623626	0.209229	-1.09143	-1.26589	-3.09963	-0.486198	2.80339	2.69658	0.450096	-1.09834
ENSBTAG00000009871	-0.467834	-0.348942	-0.146897	0.942381	0.375974	-0.348943	-0.00573567	-1.72317	-1.71398	1.42153	2.59669	1.41442	-1.00473	-0.990768
ENSBTAG00000009877	-0.23361	-0.560553	0.244752	0.469795	0.857511	0.454288	-1.23219	-1.38011	-1.33485	0.863292	2.30493	1.86761	-0.337382	-1.98348
ENSBTAG00000009879	0.143622	0.508341	0.552852	0.919055	0.10101	-1.16039	-1.06449	-0.67553	-1.012	-1.07012	1.46179	2.5031	-0.137112	-1.07012
ENSBTAG00000009886	-0.445595	0.329561	0.140676	1.04495	-0.641524	-0.410475	-0.017591	-2.57975	-2.57975	-0.638406	2.29616	1.8762	1.18978	0.435754
ENSBTAG00000009906	-0.58274	-0.165151	-0.0813793	0.577674	0.222566	-0.216535	0.245564	-1.70682	-1.42438	-0.846183	2.86425	2.25703	-0.00465467	-1.13924
ENSBTAG00000009924	-0.318917	-0.148642	0.021633	-0.183762	0.059409	0.0865477	0.483731	-1.70769	-1.05906	-1.34149	2.4243	1.55359	0.013478	0.116863
ENSBTAG00000009939	-0.714441	0.16673	-0.1387	0.737795	0.666604	0.188243	-0.90623	-2.32427	-0.477179	1.05403	2.00613	1.89974	-0.359044	-1.79942
ENSBTAG00000009941	0.52531	0.303652	-0.794962	1.81966	0.660465	-1.25706	-1.25706	-1.54682	-1.46031	0.0403613	2.26604	1.76872	-0.557632	-0.510355
ENSBTAG00000009949	-0.270738	-0.378755	0.08946	1.1182	0.326516	-0.732837	-0.151846	-2.40383	-1.22791	1.46712	2.44757	1.31214	-0.512914	-1.0822
ENSBTAG00000009952	-1.21248	0.614397	0.486115	0.788812	0.0915247	-0.384181	-0.384181	-2.65491	-0.770748	0.818136	3.09652	1.08916	-0.474569	-1.10359
ENSBTAG00000009958	-0.525542	-0.621437	-0.24311	0.704085	0.685226	0.430424	-0.429648	-2.1312	-2.7258	0.372783	1.99818	1.98939	0.744316	-0.247677
ENSBTAG00000009961	-0.321615	-1.27568	0.091866	0.632182	0.581069	0.700296	-0.408118	-1.12766	-2.38237	1.07532	1.97356	1.08779	0.306159	-0.932792
ENSBTAG00000009962	-0.252294	-0.888808	0.629369	0.768662	-0.47122	0.065259	0.149031	-2.12838	-1.78783	-0.20922	2.6626	1.33033	-0.347607	0.480118
ENSBTAG00000009965	0.436778	-0.117722	-0.325773	0.253731	-0.348771	0.21948	-0.117722	-0.738107	-0.927572	-0.139478	1.64722	0.918327	0.279044	-1.03943
ENSBTAG00000009974	-0.0792527	-0.230672	0.560187	0.135533	-0.496841	0.071409	0.0396377	-1.33364	-1.32322	0.219536	2.23842	1.52845	-0.646495	-0.683061
ENSBTAG00000009990	-0.321542	0.426373	-0.0244673	-0.164872	0.307483	-0.508078	0.285104	-1.82926	-0.786034	0.55743	2.34671	1.16972	-1.01035	-0.448216
ENSBTAG00000010001	-0.131416	-0.194624	-0.774047	0.573636	0.494839	-0.12541	0.157022	-1.99779	-1.83116	-0.489984	1.72361	1.74616	0.691555	0.157595
ENSBTAG00000010012	-0.479715	0.577312	-0.017617	1.06326	-0.055393	-0.286442	-0.80141	-2.29323	-1.84326	-0.147317	3.13626	2.08478	-0.166931	-0.7703
ENSBTAG00000010015	-0.535708	-0.0418403	-1.36401	1.06672	0.65818	-0.134384	0.351044	-0.19009	-1.48736	-0.998581	2.85392	0.642156	-0.151586	-0.668451
ENSBTAG00000010036	-0.542387	-1.08301	0.116667	0.818254	0.578763	-0.105942	0.217651	-1.92808	-2.94292	0.249084	3.09507	2.73107	0.0367187	-1.24094
ENSBTAG00000010037	-0.425126	-0.350744	0.217506	0.509329	-0.0589207	-0.250709	0.358667	0.825974	-0.661187	-0.689275	1.36614	1.24999	-0.435227	-1.65641
ENSBTAG00000010063	-0.198782	-0.157656	0.298436	0.40182	-0.902188	-0.0832747	0.641642	-0.856557	-0.940328	-0.783508	2.31423	1.66759	-0.000698333	-1.40072
ENSBTAG00000010071	-0.842172	0.178785	-0.0976407	0.470608	0.111895	0.066628	0.111895	-1.81435	-2.01846	0.942455	1.72012	1.94745	-0.777717	0.000495333
ENSBTAG00000010101	-0.216295	-0.715331	0.230296	0.804813	0.274452	0.0549653	-0.432898	-1.76262	-1.72613	0.331284	1.75756	1.61072	0.411264	-0.622075
ENSBTAG00000010106	-0.983171	-0.011273	-0.242321	0.397877	0.378824	0.304413	0.155653	-2.72122	-0.511077	0.393223	1.09711	1.42236	0.31543	0.00417667
ENSBTAG00000010126	-0.56837	-0.223679	0.138383	0.484701	0.135033	0.161714	-0.127785	-3.03484	-1.5484	-0.0850953	3.03291	2.08323	0.488515	-0.936329
ENSBTAG00000010134	0.327441	-0.344193	0.117905	0.388215	0.117905	0.215284	-0.822555	-0.702475	-0.336271	-1.04029	2.14891	1.30669	-0.420043	-0.956521
ENSBTAG00000010144	0.008268	-0.386184	-0.584845	0.455455	0.164935	-0.0268523	0.369221	-1.0999	-1.32422	-0.0561227	1.34059	1.13534	-0.0175833	0.0219017
ENSBTAG00000010153	-0.816907	-0.145272	0.368209	0.464699	1.13829	-1.20462	0.19561	-1.88192	-1.54137	0.459415	2.3146	1.77345	-0.428972	-0.695198
ENSBTAG00000010157	-0.887112	-0.656062	-0.289858	0.958009	0.477671	0.516932	-0.119583	-2.22662	-2.22662	-0.146528	2.85754	1.66237	0.352876	-0.273025
ENSBTAG00000010158	-0.151436	-0.00150267	-0.701523	0.0728787	0.201161	0.0214953	0.558925	0.466409	-1.61368	-0.881274	2.72132	0.250866	-0.627228	-0.31641
ENSBTAG00000010181	-0.608594	-0.307304	-0.140379	0.697874	0.321719	0.266951	-0.230267	-2.28056	-1.4089	2.29698	1.96477	1.33798	-0.166191	-1.74408
ENSBTAG00000010210	-0.0304853	0.111403	-1.09671	0.955968	0.701923	0.14918	-0.79128	-1.56575	-1.84819	-1.18103	2.13873	2.39092	0.362184	-0.296867
ENSBTAG00000010220	-0.401806	-0.0963753	-0.245138	0.487271	0.526532	0.532648	-0.803131	-0.810682	-0.810682	0.346639	1.96117	0.822757	-0.162047	-1.34716
ENSBTAG00000010221	-0.036201	-0.328023	0.282301	0.320614	0.0818567	0.312904	-0.633453	-1.61892	-1.55404	0.719899	2.50301	2.30217	-0.470372	-1.88174
ENSBTAG00000010225	-0.187804	0.435103	-0.171541	0.848549	0.351331	-1.12561	-0.150029	-1.53849	-0.853782	-0.0298283	2.03444	1.53956	-0.365003	-0.786892
ENSBTAG00000010234	-0.157504	-0.06161	0.0641533	0.391099	-0.02649	-0.183158	-0.02649	-1.16405	-2.19767	0.389961	1.92069	1.17679	0.0283113	-0.154031
ENSBTAG00000010242	-0.120377	-0.120377	0.534994	0.663418	-0.001485	0.043891	-1.00006	-0.972173	-1.1681	0.469262	2.52706	1.64508	-1.09829	-1.40283
ENSBTAG00000010249	-0.204049	-0.024383	-0.515486	1.28331	0.512096	-0.294694	-0.756792	-2.20114	-1.91871	-0.1605	2.67675	2.65274	0.182425	-1.23157
ENSBTAG00000010254	-0.18102	-0.75357	0.37697	0.382623	-0.0945167	0.309729	-0.0402133	-2.37138	-0.371507	0.690343	1.60384	0.898469	0.361529	-0.811294
ENSBTAG00000010255	-0.0651287	-0.335439	-0.356952	0.419969	0.484069	0.798294	-0.944815	-1.632	-1.86643	-1.86643	2.35043	3.13691	1.29397	-1.41646
ENSBTAG00000010271	0.502693	0.14805	-0.233661	0.823037	0.0932823	-0.756534	-0.576867	-2.17428	-1.6378	0.256498	3.10438	1.38358	-0.445328	-0.487049
ENSBTAG00000010289	-0.30509	-0.423982	-0.655031	0.045183	0.837414	1.37819	-0.87669	-1.342	-2.61089	-0.258544	2.69038	1.99881	0.581812	-1.05957
ENSBTAG00000010313	-0.506703	0.382375	0.225707	0.835082	0.0161703	-0.140498	-0.812132	-2.35383	-1.1106	0.197172	2.06075	1.82431	0.492808	-1.1106
ENSBTAG00000010318	0.205397	-0.370344	-0.087911	0.600742	-0.109424	0.00611767	-0.244579	-0.782006	-0.265928	-0.0829587	1.40047	1.18337	-0.491888	-0.961054
ENSBTAG00000010321	-1.51018	-0.681872	0.558012	0.76804	0.526242	0.751312	-0.411562	-1.65708	-1.65708	-1.1683	2.17961	2.07293	0.701895	-0.471967
ENSBTAG00000010324	-0.238757	-0.954903	0.432877	0.436559	0.397757	0.239604	-0.31314	-2.09491	-2.46111	0.060265	1.77634	2.43379	0.647462	-0.361832
ENSBTAG00000010341	-0.622504	0.627069	-0.160405	0.648845	0.630453	0.035524	-1.15898	-1.98135	-0.617188	-0.477732	3.12737	2.76694	-0.470486	-2.34755
ENSBTAG00000010348	-0.78491	-0.126883	0.206175	0.415713	0.222439	0.413277	-0.34581	-2.01113	-1.19222	0.738636	2.48672	2.05029	-0.597628	-1.47466
ENSBTAG00000010349	-0.321504	0.396347	-0.313063	1.11249	0.419345	-0.117134	-1.17649	-0.927596	-1.32733	-0.036335	1.3521	1.35123	0.337053	-0.749129
ENSBTAG00000010367	-0.364531	-0.878013	-0.066592	1.00637	-0.537462	0.595383	0.244845	-2.28729	-2.11702	0.694797	1.54591	1.63476	0.794445	-0.265603
ENSBTAG00000010368	0.164747	-0.15619	0.023476	-0.347978	-0.246834	0.477666	0.0851163	-1.0364	-1.88066	0.178685	1.91224	1.65838	-0.19085	-0.641397
ENSBTAG00000010370	0.234295	-0.713494	0.214085	0.398452	0.0991413	0.0189147	-0.251395	-1.54748	-0.815076	1.00708	1.16995	1.75232	0.0167717	-1.58355
ENSBTAG00000010371	-0.938062	-0.154269	-0.0353773	0.668025	0.330827	-0.244914	0.37377	-2.39805	-2.03185	1.54817	1.96615	1.53439	-0.184764	-0.434043
ENSBTAG00000010381	0.0365253	-0.759389	-0.358065	0.886234	0.509498	0.335083	-0.649888	-1.84255	-0.813375	1.2572	2.1459	1.41977	-1.02073	-1.14622
ENSBTAG00000010387	0.383162	0.342036	0.191374	0.388329	0.66898	-0.919362	-1.05452	-1.82692	-1.09451	-0.589419	2.85693	2.46252	-0.460044	-1.34856
ENSBTAG00000010389	-0.479579	0.104067	-0.28365	0.274342	0.477899	0.57977	-0.672852	-1.90597	-1.52058	0.219867	2.16719	1.90539	0.143369	-1.00927
ENSBTAG00000010393	-0.68968	-0.272092	0.490641	0.51695	0.100228	-0.227581	0.0815313	-2.31555	-0.722512	0.647909	2.16969	1.58769	-0.686441	-0.680791
ENSBTAG00000010422	-0.423326	-0.689496	0.546247	1.15832	0.922405	-0.0922423	-1.42191	-1.00947	-0.954633	0.525907	1.69203	1.39947	0.105724	-1.75903
ENSBTAG00000010426	-0.634593	0.172198	-0.142623	0.843831	0.268092	0.223581	-0.730486	-1.09351	-1.25459	-0.04472	2.22986	1.58606	-0.262695	-1.1604
ENSBTAG00000010428	-0.547248	-0.507987	0.533534	1.21042	1.32997	-0.547248	-1.47145	-2.4172	-3.20529	1.33395	2.90879	1.9875	0.395872	-1.00361
ENSBTAG00000010437	0.522424	-0.166229	-0.150722	0.636421	-0.217612	-0.458052	-0.166229	-2.31871	-1.29345	0.0123837	2.49145	2.06686	-0.229643	-0.728885
ENSBTAG00000010439	-0.106549	0.220394	-0.748313	0.408416	0.125366	0.177368	-0.0766787	-0.336827	-0.760335	-0.319342	1.51387	0.932394	-0.307928	-0.721832
ENSBTAG00000010442	-0.772134	0.187183	0.340578	0.22921	0.393367	-0.058777	-0.319426	-1.8895	-1.55109	-0.107816	1.63221	2.14409	0.399264	-0.62716
ENSBTAG00000010449	-1.07947	-0.578112	-0.713268	1.06161	0.998667	-0.176788	0.487356	-1.44172	-1.9782	-1.2458	2.58595	1.72954	-0.10595	0.456184
ENSBTAG00000010451	-0.546571	-0.023699	0.54455	0.162839	-0.495188	0.111456	0.246611	-2.56952	-1.00429	1.25695	1.62125	1.87773	-0.17784	-1.00429
ENSBTAG00000010455	-0.32604	-0.298901	-0.473317	0.802895	0.675648	-0.800261	0.419974	-0.140591	-0.420008	-0.508002	2.11283	0.669163	-0.977589	-0.735802
ENSBTAG00000010456	-0.366806	0.134553	-0.69375	0.648035	0.706153	0.169673	-0.597856	-1.91871	-0.753205	-1.38223	1.50574	2.92633	0.319593	-0.69752
ENSBTAG00000010470	-0.408717	-0.007393	-0.408717	0.358809	0.149275	0.186212	0.130528	-1.27327	-0.76459	-0.260281	2.41538	1.87626	-0.323684	-1.6698
ENSBTAG00000010478	-0.115692	-0.485578	-0.137122	0.127938	0.194828	0.648645	-0.233016	-1.51074	-1.51074	1.13873	2.11546	0.386524	-0.259233	-0.359993
ENSBTAG00000010481	-0.48124	0.234286	-0.0575367	0.172646	0.26329	-0.163688	0.0322413	-0.612366	-0.813945	0.100428	1.85105	1.62153	-1.10679	-1.0399
ENSBTAG00000010487	-0.199708	-0.440148	0.132402	-0.037873	-0.103815	0.442247	0.206897	-2.77125	-1.47282	0.77643	1.82478	2.01683	0.234537	-0.608516
ENSBTAG00000010502	-0.483731	-0.805424	0.563041	0.314699	0.0546473	0.53317	-0.176401	-2.01686	-1.39507	0.866297	2.02672	2.2476	-0.657392	-1.0713
ENSBTAG00000010506	0.0877947	-0.224509	-0.281142	0.784325	0.23234	-0.03797	-0.560843	-1.70674	-1.5389	-0.986678	2.68301	2.5008	0.436742	-1.38824
ENSBTAG00000010511	-0.656888	-0.358949	0.284597	0.28368	0.210216	-0.316338	0.553685	-2.41283	-0.352826	0.459767	1.9358	1.30295	-0.21958	-0.713281
ENSBTAG00000010513	0.095742	-0.562285	0.348496	0.378173	0.438949	-0.123184	-0.575891	-1.76686	-1.57971	1.20554	2.15052	1.22929	-0.521435	-0.717344
ENSBTAG00000010515	-0.567208	-0.296898	0.069305	0.238096	0.399933	0.225973	-0.069199	-2.30502	-0.777228	0.952627	2.63362	1.90358	-0.81809	-1.58949
ENSBTAG00000010526	-0.659394	-0.279582	0.0337537	1.18375	0.732067	0.34195	-1.35254	-2.33175	-0.633209	0.951451	1.56442	1.63157	0.441955	-1.62444
ENSBTAG00000010541	0.39795	-0.199303	-0.735784	0.593261	0.706035	-0.212911	-0.549245	-1.052	-0.60202	-0.772294	2.56768	2.16128	-0.235816	-2.06683
ENSBTAG00000010545	-0.700313	-0.237348	0.430632	0.630505	0.268311	-0.288731	-0.103059	-2.81961	-0.788907	1.02167	1.35443	1.46424	-0.206067	-0.025754
ENSBTAG00000010549	-0.528871	0.195906	0.404457	0.737954	0.540737	-0.641647	-0.708537	-2.57175	-0.880659	1.48821	1.32802	1.4957	0.0302263	-0.88975
ENSBTAG00000010550	-0.301001	-0.419893	1.20277	0.809735	0.771068	-1.06853	-0.99415	-1.75558	-0.673853	0.494782	1.70634	1.65939	-0.407901	-1.02318
ENSBTAG00000010563	-0.675423	-1.40783	0.374538	0.785253	0.419047	-0.0660467	0.570466	-1.83276	-1.41251	-0.862699	2.54519	2.12766	-0.331197	-0.233678
ENSBTAG00000010566	0.155821	-0.538192	0.133442	0.239593	0.155821	-0.38943	0.242943	-1.83562	-1.77993	1.47914	2.2298	1.6021	-0.111493	-1.584
ENSBTAG00000010587	0.470622	-0.299563	0.605777	0.566516	-0.261787	-0.0752487	-1.00632	-1.65637	-1.37393	1.32161	1.76856	1.00086	0.346569	-1.40729
ENSBTAG00000010593	0.322817	-0.248782	-0.0785073	0.776475	-0.0177333	-1.07709	0.322817	-0.781205	-1.35343	0.181496	2.55187	1.85905	-0.987223	-1.47056
ENSBTAG00000010597	-0.447254	-0.447254	0.21499	0.663481	0.608608	-0.508027	-0.0845407	-1.83789	-1.01898	0.999953	1.48721	0.649696	-0.023749	-0.256244
ENSBTAG00000010602	-0.0295977	-0.457602	0.114948	0.224448	0.467915	0.407799	-0.727912	-1.69829	-1.40818	0.547252	1.95894	1.24076	-0.0889153	-0.551562
ENSBTAG00000010611	0.175615	0.287016	-0.0716973	1.13239	0.37257	-1.07028	-0.825619	-0.887329	-0.987505	-1.40073	0.491031	2.12144	0.715331	-0.052242
ENSBTAG00000010617	-0.310307	-0.531966	0.267333	0.274824	0.618029	-0.59274	0.274824	-1.87803	-0.949697	-0.656846	1.75535	1.97052	-0.106966	-0.134331
ENSBTAG00000010624	-0.203533	-1.14548	-0.0913757	1.08963	0.533506	-0.0399923	-0.142759	-2.78908	-2.78908	-0.405517	2.45236	2.70309	0.836446	-0.00821733
ENSBTAG00000010642	-0.162209	-0.0364447	-0.663569	0.727737	0.14322	0.018323	-0.0270543	-1.57972	-1.10136	0.162408	2.42447	1.00855	-0.687878	-0.22647
ENSBTAG00000010658	-0.069899	-0.221427	-0.130783	0.331315	0.519176	-0.252331	-0.17605	-1.67558	-1.5053	-0.359414	2.21901	2.02296	0.437426	-1.1391
ENSBTAG00000010662	0.084588	0.14536	0.059883	0.134264	0.15126	-0.0275697	-0.547787	-1.72856	-1.66732	-0.562551	1.96568	2.24986	0.455588	-0.712677
ENSBTAG00000010668	-0.655199	0.295677	0.060945	0.183522	0.121718	0.217613	-0.224275	-1.84007	-1.83208	0.13169	2.01679	1.60217	0.345677	-0.42418
ENSBTAG00000010672	-0.003512	-0.28743	0.51936	0.625511	-0.138667	-0.845422	0.130158	-0.562314	-2.02986	-0.025835	1.86288	1.27912	-0.112338	-0.411652
ENSBTAG00000010691	-0.361251	-0.382764	-0.457145	0.715846	0.541433	-0.000296	-0.0558203	-1.7529	-1.58263	0.458058	2.47014	1.67468	-0.417125	-0.850219
ENSBTAG00000010692	0.0580233	-0.0608683	0.365352	0.541633	0.170181	-0.439195	-0.635124	-1.33561	-0.855215	0.290635	0.680548	1.98102	0.194592	-0.955975
