Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSRNOG00000006483	-0.231381	0.10582	-0.725249	0.0510517	0.142314	0.264889	0.392553	0.66055	0.22145	-0.912283	0.282224	0.0119137	-0.0839803	-0.179874
ENSRNOG00000006486	-0.230083	-0.134189	-0.551777	0.569216	0.000966333	0.023964	0.321903	-0.293452	-0.0231413	-0.389346	0.474076	0.378183	-0.293452	0.147134
ENSRNOG00000006490	-0.347431	0.739332	-0.116382	-0.242147	0.472432	-0.242146	-0.263659	-0.655301	-0.88635	0.212263	0.529815	0.741253	0.578467	-0.520146
ENSRNOG00000006527	-0.800915	0.30982	-0.107767	0.027388	0.407199	0.428711	-0.264437	0.404989	0.00366533	-0.288158	0.234714	-0.593588	0.234714	0.00366533
ENSRNOG00000006543	-0.193183	0.016353	-0.062169	-0.158063	0.369977	0.35542	-0.328338	-1.01616	-0.18786	0.08245	0.679703	0.416266	0.11757	-0.0919663
ENSRNOG00000006549	0.256098	0.0405553	-0.184488	0.062825	0.148575	-0.16484	-0.158723	-0.727738	0.576269	0.135684	0.061303	0.203331	-0.361534	0.112686
ENSRNOG00000006553	0.311358	0.00911767	-0.44024	0.408271	-0.017403	-0.0970337	-0.174071	0.215629	-0.5519	0.215629	-0.782949	0.119735	0.276403	0.507452
ENSRNOG00000006565	0.446062	-0.012686	0.160245	0.406801	-0.928978	-0.562773	0.491329	-0.186879	0.715805	-0.282773	-0.0517237	0.179326	-0.186879	-0.186879
ENSRNOG00000006583	-0.366155	-0.0674593	-0.0837227	0.652369	-0.0541237	0.0987097	-0.179617	-0.073447	0.118341	-0.157219	0.415332	-0.112708	-0.709962	0.519665
ENSRNOG00000006587	0.584309	-0.0917407	-0.137008	-0.457945	0.318974	0.260967	-0.477558	-0.465828	0.436856	0.488239	0.0706517	-0.465828	0.131426	-0.195517
ENSRNOG00000006588	-0.033032	-0.569512	0.304168	0.162897	0.355552	-0.068152	-0.151924	-0.814614	0.415013	0.065072	0.319119	-0.448409	0.183964	0.279857
ENSRNOG00000006595	0.0238503	0.142742	-0.172079	-0.027533	0.113738	0.373791	-0.454511	0.0647607	-0.471719	0.199916	0.728906	0.347193	-0.166288	-0.702768
ENSRNOG00000006604	0.203295	-0.0722647	0.300056	0.158784	-0.303314	0.107401	-0.393958	-0.357593	0.239661	0.409936	-0.261699	-0.723797	-0.492748	1.18624
ENSRNOG00000006611	0.148608	-0.059443	0.328274	0.171606	-0.460767	-0.0688337	-0.059443	-0.275822	0.333553	-0.546133	-0.410977	0.186276	0.356551	0.356551
ENSRNOG00000006620	-0.435326	-0.152893	0.283586	0.220045	0.581273	-0.206933	-0.289753	0.0201227	-0.189414	0.347065	0.17679	-0.0542587	-0.516357	0.216052
ENSRNOG00000006628	-0.0768807	0.102785	-0.725518	0.404865	0.259453	-0.52959	0.564882	0.127548	-0.430444	0.201929	0.201929	-0.103501	0.0316547	-0.0291197
ENSRNOG00000006639	-0.997541	-0.0570797	0.353635	-0.178628	0.327981	0.489817	0.0618123	0.698979	-0.395493	0.624598	0.43281	-0.761697	-0.299599	-0.299599
ENSRNOG00000006641	0.353751	-0.247804	0.000127	-0.510623	0.176518	-0.00926367	0.237292	-0.100374	0.606381	-0.466578	-0.466578	-0.235529	0.667155	-0.00448
ENSRNOG00000006644	0.277653	-0.454755	-0.3196	0.203272	0.0236063	-0.0722877	0.342111	0.594369	0.216043	-0.320436	-0.038004	-0.285317	0.655143	-0.821796
ENSRNOG00000006645	-0.475163	0.179675	0.102477	-0.273984	0.225052	0.280737	-0.038794	-0.22636	-0.142588	0.943444	-0.046694	0.0276867	-0.412899	-0.142588
ENSRNOG00000006653	0.281486	-0.342449	0.512535	-0.0566317	-0.0566317	-0.333058	-0.00524833	0.181683	-0.093876	0.046528	0.789196	-0.511464	-0.742513	0.330446
ENSRNOG00000006658	0.217304	-0.283298	0.211188	-0.155016	0.341367	0.115294	-0.446839	-0.238188	-0.970597	0.445568	0.25903	0.140138	0.506342	-0.142294
ENSRNOG00000006669	-0.870517	0.0442893	0.188835	-0.0516047	-0.170496	0.500381	0.35911	0.14704	0.669912	-0.575978	0.409861	-0.135392	-0.440823	-0.0746183
ENSRNOG00000006670	0.377336	-0.425646	-0.374263	-0.178334	0.636474	-0.011248	-0.024322	0.350507	0.328995	-0.708844	-0.34264	0.826213	-0.111591	-0.34264
ENSRNOG00000006675	-0.186844	-0.261226	0.146972	0.387411	-0.113948	0.044205	-0.016569	0.368686	0.0417427	0.002481	0.272792	-0.690666	0.233531	-0.228568
ENSRNOG00000006682	0.278949	0.0249027	-0.138638	-1.27237	0.509998	0.414105	0.183055	0.69843	-0.15287	-0.265028	0.101177	-0.0690983	-0.10836	-0.204254
ENSRNOG00000006684	-0.100766	0.102036	-0.929069	0.263115	-0.123764	0.356083	0.432363	-0.366204	-0.366204	-0.597253	0.135156	0.693147	0.732409	-0.231049
ENSRNOG00000006689	0.229408	0.82571	-0.0179047	-0.204604	-0.271952	-0.10536	-0.455301	0.119008	0.603489	-0.426862	-0.382351	-0.195813	0.067625	0.214904
ENSRNOG00000006706	0.0927903	0.243452	-0.07075	-0.154522	0.188685	-0.0707507	-0.228903	0.186824	-0.275274	-0.275274	-0.140119	0.457135	0.0909303	-0.044225
ENSRNOG00000006708	0.0721713	-0.121435	0.094703	0.45799	-0.128926	0.096874	-0.471376	0.118081	-0.806115	0.474894	0.812097	-0.112968	-0.479173	-0.00681567
ENSRNOG00000006715	0.467688	0.362403	0.558332	0.101484	-0.068791	-0.06192	-1.3592	0.248467	0.418742	0.209205	0.209205	-0.117738	-0.483942	-0.483942
ENSRNOG00000006716	-0.230222	0.0677173	-0.335507	0.148104	0.514309	0.527916	-0.69232	0.211139	-0.386115	-0.848213	0.307033	0.703107	0.359901	-0.346853
ENSRNOG00000006719	0.235728	-0.890514	-0.393295	0.360626	0.393263	0.500949	-0.206757	0.169662	-0.889689	-0.0613867	0.869682	0.034507	0.304818	-0.427591
ENSRNOG00000006726	-0.522889	0.25403	0.505288	0.183865	-0.709428	-0.0607907	0.349924	-0.091533	-0.688787	0.50572	0.213897	-0.017152	-0.248201	0.326054
ENSRNOG00000006732	-0.866249	-0.529049	0.252572	0.663559	0.319462	-0.0557767	0.215482	-0.521286	-0.329498	0.477291	0.211122	-0.14296	-0.00780467	0.313134
ENSRNOG00000006733	-0.681725	-0.168243	0.0506847	0.606353	0.16181	0.184808	-0.153685	-0.979942	-0.255622	-0.0243823	-0.711225	1.04989	0.795141	0.126141
ENSRNOG00000006734	-0.135879	0.601778	-0.553466	0.267345	0.278519	0.0951703	-0.553467	-0.306125	-0.380506	-0.0750757	0.909895	0.342512	-0.380506	-0.110195
ENSRNOG00000006736	-0.15689	0.14854	-0.217664	-0.352819	0.0862813	0.598057	-0.105507	0.235252	-0.688945	-0.688945	0.384014	0.771731	0.139357	-0.152466
ENSRNOG00000006746	-0.260006	0.443399	-0.430281	-0.019566	-0.141114	0.427135	-0.019566	0.059961	0.404653	-1.09528	-0.864235	0.0992227	0.456036	0.939647
ENSRNOG00000006753	0.089803	-0.109476	0.241977	-0.0331953	0.00330033	0.177988	-0.370396	0.588814	0.000951667	-0.596302	-0.365253	0.640198	0.192739	-0.461146
ENSRNOG00000006756	-1.0577	0.677706	0.001657	0.524529	-0.238783	-0.162502	0.255086	-1.21036	0.642165	0.620578	0.116985	0.132912	-0.185097	-0.11719
ENSRNOG00000006761	0.452618	-0.462188	-0.305521	0.787386	-0.767619	0.016173	0.279153	-0.145747	0.085302	-0.682227	0.27184	-0.094364	0.502889	0.062304
ENSRNOG00000006767	0.309951	-0.557612	0.336632	0.612192	0.328808	0.503224	-1.53319	-0.209774	-0.440823	0.438863	0.827448	0.19155	-0.135392	-0.671872
ENSRNOG00000006771	0.075577	-0.00819467	0.364126	-0.465043	0.075577	-0.0689687	0.0269253	0.203874	0.360542	0.168754	-0.563655	0.264648	-0.332606	-0.101557
ENSRNOG00000006776	0.673759	0.0386193	0.38856	-0.195086	-0.243813	-0.012764	-0.649279	-0.121467	-0.583565	-0.583565	0.720443	0.720443	0.662325	-0.814614
ENSRNOG00000006782	0.482951	0.316026	-0.181193	-0.778446	-0.0554277	0.227005	-0.010917	0.078933	-0.653476	-0.0562223	-0.466937	-0.100733	0.554638	0.643798
ENSRNOG00000006786	0.27243	0.0129953	-0.189668	0.122496	0.366619	-0.15728	-0.42759	0.151277	-0.751407	-0.154154	0.538994	0.815421	-0.154154	-0.445977
ENSRNOG00000006795	0.30889	0.07465	0.175813	-0.0502467	-0.108698	-0.256593	-0.143818	-1.03529	0.496423	0.172828	-0.498806	-0.071828	0.699383	0.237285
ENSRNOG00000006800	-0.497168	-0.362012	0.265112	0.323229	0.419123	0.309622	-0.457906	0.435238	-0.122754	-0.122754	-0.257909	0.413725	0.143415	-0.488959
ENSRNOG00000006802	0.00680933	-0.112082	0.27393	0.866884	0.34401	-0.445898	-0.933652	0.0447623	-0.111905	0.350193	-0.321442	0.179918	-0.090393	-0.0511313
ENSRNOG00000006807	-0.270558	-0.0625067	0.0281377	0.021265	-0.039509	0.467966	-0.144794	0.378406	0.378406	0.229643	-0.694553	-0.559398	0.364798	-0.0972997
ENSRNOG00000006814	-0.441441	0.326086	0.22787	0.0660343	0.182493	-0.000856	-0.360187	0.268748	-0.402887	-0.633936	0.782229	-0.864985	0.425416	0.425416
ENSRNOG00000006816	-0.355079	0.592116	0.338067	-0.586129	0.23768	-0.300312	0.0736553	-0.493014	0.020468	0.10424	-0.0309157	0.155623	-0.0916897	0.335289
ENSRNOG00000006824	0.630389	-0.102022	0.23647	-0.369143	-0.459787	0.484617	-0.420526	0.913778	0.633051	0.147954	-0.783115	-0.456172	-0.783115	0.32762
ENSRNOG00000006828	0.03541	-0.0922543	0.138795	0.0910947	0.435786	-0.0314803	-0.577351	-0.020122	0.12864	-0.386327	-0.0808963	0.210927	0.494844	-0.347065
ENSRNOG00000006830	0.418767	0.196914	0.010375	0.761641	-0.272057	-0.342222	-0.773416	-0.79649	0.302123	0.031813	0.568292	-0.064081	-0.0289613	-0.012698
ENSRNOG00000006841	0.141567	0.337496	-0.019242	-0.242385	-0.494947	-0.338279	0.615788	-0.04676	0.991079	0.4546	-0.739907	-0.373703	-0.373703	0.0883953
ENSRNOG00000006846	-0.349389	-0.0832197	0.491036	0.492521	-0.253495	-0.715594	0.41814	0.211741	0.211741	0.115848	-0.385512	-0.0193077	0.115848	-0.250357
ENSRNOG00000006850	-0.46351	-0.456443	-0.013532	-0.097305	0.15571	0.17281	0.702273	-0.333432	-0.51997	-0.188886	0.135736	0.665146	0.418169	-0.176763
ENSRNOG00000006857	0.354806	-0.845817	0.354806	0.174274	-0.614768	0.243405	0.333294	-1.08315	0.564064	0.451907	0.377526	-0.716946	-0.0101913	0.416787
ENSRNOG00000006860	-0.54448	0.300086	-0.663372	0.450748	0.283823	-0.04312	0.216315	0.0778237	0.248099	-0.0573317	-0.423536	-0.288381	0.404766	0.038562
ENSRNOG00000006864	0.248685	0.181038	-0.050011	0.351313	-0.229677	0.181038	-0.682385	-0.307487	0.250505	0.719476	-0.577798	-0.211594	0.264112	-0.137212
ENSRNOG00000006873	-0.388165	0.392436	0.038813	-0.23063	0.231468	0.05242	-0.096342	-0.991617	0.625727	0.604215	-0.625413	0.067735	0.312391	0.00696067
ENSRNOG00000006874	-0.244404	-0.337975	-0.080245	-0.106926	-0.011032	0.233624	0.546958	-0.163704	-0.529909	0.312001	0.23762	0.63221	0.176846	-0.665064
ENSRNOG00000006876	0.611273	0.372733	-0.121136	-0.172519	0.0140193	-0.0467547	-0.657616	0.299061	0.089525	-0.127917	0.163906	-0.372573	-0.372574	0.320574
ENSRNOG00000006878	0.16881	-0.633838	0.16881	0.300615	0.16881	-0.306895	0.13369	0.0268607	0.584853	0.279423	-0.605512	0.0268607	0.0268607	-0.339344
ENSRNOG00000006884	-0.0601507	0.170898	0.281351	-0.111534	-0.05076	-0.0438873	-0.185916	-0.1588	-1.21815	-0.1588	0.333168	0.207404	-0.107417	1.1026
ENSRNOG00000006889	-1.07366	0.634327	-0.110204	0.328896	0.233002	-0.133202	0.120845	-0.563655	-0.101557	-0.101557	0.570078	0.264648	-0.332606	0.264647
ENSRNOG00000006908	0.044055	-0.05598	0.114295	0.175069	0.502012	-0.553198	-0.226255	-0.601679	0.322517	-0.139581	0.627948	-0.139581	0.165849	-0.235475
ENSRNOG00000006911	-0.369486	-0.451773	0.102869	-0.003283	0.620299	0.232936	-0.131564	-0.127436	-0.589535	0.273888	1.63595	-0.319224	-0.589535	-0.284104
ENSRNOG00000006919	-0.675325	-0.511784	-0.00517467	0.615075	-0.078071	0.332025	0.323253	-0.923961	-0.461863	-0.291587	0.536715	-0.365969	0.700256	0.806408
ENSRNOG00000006920	0.009574	-0.0512	0.201362	-0.0134237	-0.335118	0.381894	-0.19309	-0.157493	0.16945	0.208711	0.757312	0.0342947	-0.889902	-0.122373
ENSRNOG00000006926	0.52575	0.285928	-0.311325	-0.289813	-0.183661	0.076392	-0.103274	-0.722775	0.523115	-0.452464	0.574498	0.179909	0.25429	-0.356571
ENSRNOG00000006931	-0.399459	0.490484	0.609375	-0.264305	-0.39946	0.272175	-0.308815	-0.27145	0.512341	1.01895	-0.367344	-0.292963	-0.367344	-0.232189
ENSRNOG00000006937	0.392648	0.353844	-0.298177	-0.34956	0.091025	-0.388821	0.199041	0.697312	-0.279753	0.758086	-0.510802	-0.510802	-0.144598	-0.00944233
ENSRNOG00000006938	0.148391	0.064619	0.141518	0.299053	-0.635401	0.192902	-0.211079	-0.318315	-0.318315	0.374832	0.605882	-0.684519	-0.183159	0.523595
ENSRNOG00000006940	0.194797	0.253248	-0.49835	-0.238915	0.300948	-0.206527	0.194797	0.0154203	0.0898017	-0.812882	0.395232	-0.215629	0.878843	-0.350784
ENSRNOG00000006946	-0.546746	0.050507	0.63088	0.108625	-0.0616503	0.612445	-0.794059	-0.399222	0.524975	0.442688	0.599356	-0.212683	-0.86132	-0.0937917
ENSRNOG00000006947	-0.190881	0.103707	0.005046	0.040166	-0.0394633	0.219972	-0.138547	-0.419181	0.273966	0.0591813	0.313227	0.440894	-0.113751	-0.554336
ENSRNOG00000006952	-0.129763	-0.264918	-0.033869	-0.264918	0.114893	0.410398	0.168176	0.77399	0.0808427	-1.0744	-0.246101	-0.150207	0.386273	0.229605
ENSRNOG00000006962	-0.148981	-0.149897	0.348698	0.658893	0.142487	0.152767	-1.00396	-0.843869	0.830026	0.266867	0.48682	-0.342509	-0.150721	-0.246615
ENSRNOG00000006978	0.126485	-0.069444	0.126485	-0.505888	-0.300494	0.126485	0.496373	0.153269	0.0924947	-0.212936	-1.04124	-0.57914	0.323544	1.26401
ENSRNOG00000006979	-0.389827	0.246688	-1.0222	-0.203288	0.775676	0.465157	0.127796	0.237946	-0.455202	-0.686251	0.277207	0.447482	-0.455202	0.63402
ENSRNOG00000006984	-0.3716	0.264914	-0.175672	-0.0405167	0.552595	-0.3716	0.141881	0.072859	-0.881208	0.191751	1.48997	0.08225	-0.881208	-0.074418
ENSRNOG00000006990	-0.254807	-0.485858	0.0883993	0.537001	0.393829	-0.852062	0.573495	-0.610952	-0.610952	0.21735	0.082195	0.21735	0.352506	0.352506
ENSRNOG00000006994	-0.074718	-0.119229	-0.411052	0.141691	0.151082	-0.125235	0.43746	-0.582223	-0.180899	-0.180899	-0.621485	-0.582223	0.573023	1.57471
ENSRNOG00000007000	-0.930236	-0.101932	0.579093	0.01696	0.35416	0.264272	-0.182319	-0.786614	0.368632	0.0416887	-0.42041	0.347119	0.176844	0.272738
ENSRNOG00000007002	0.162568	0.0477017	-0.552284	0.078604	0.0408273	0.104714	0.117867	0.71972	-0.0167137	0.072343	0.040613	0.789806	0.00810633	-1.61388
ENSRNOG00000007003	-0.127788	-0.058574	-0.289623	-0.058574	0.234116	-0.058574	0.359014	0.107264	0.883567	-0.123785	-0.272547	-0.137392	-0.123785	-0.333321
ENSRNOG00000007006	0.217404	0.217403	-0.0650297	-0.138543	-0.0351577	0.0607363	-0.256816	-0.295934	0.0310097	-0.125658	-0.295934	0.532369	0.314927	-0.160778
ENSRNOG00000007012	-0.11289	-0.248045	0.204663	-0.033259	0.272171	0.085771	-0.168414	0.00156433	0.00156433	0.710975	-0.303866	-0.534915	0.197494	-0.0728167
ENSRNOG00000007017	-0.251104	-0.428252	0.033846	0.637974	0.130607	-0.197203	0.074134	-0.955324	0.104028	-0.785049	0.104028	0.470232	0.274302	0.787785
ENSRNOG00000007027	0.293784	-0.00829667	0.271404	0.136249	-0.827209	0.254523	-0.120454	0.549576	0.34004	-0.449002	-0.0827973	0.736114	-0.278727	-0.815206
ENSRNOG00000007030	0.140323	-0.964406	-0.035041	0.698314	0.355865	-0.598201	0.403143	-0.320002	-0.259228	-0.110465	-0.355121	0.0779743	0.598945	0.367896
ENSRNOG00000007031	-0.26598	-0.255723	0.715225	1.04877	-0.497029	-0.091564	-0.653697	0.268536	-0.0368947	0.438811	0.560359	-0.498993	-0.403099	-0.328718
ENSRNOG00000007033	-0.28241	-0.278727	-0.486778	0.372127	0.106174	0.00278933	0.566825	-0.008265	0.301306	0.204955	1.10488	-0.335208	-0.701412	-0.566256
ENSRNOG00000007038	-0.134589	0.398542	0.533697	-0.0224317	0.035686	-0.230483	-0.580424	-0.368484	-0.638795	-0.198209	0.511201	0.607095	0.359783	-0.27259
ENSRNOG00000007044	0.488046	-0.414637	0.105578	0.031197	0.384661	0.102228	-0.697072	1.03842	0.354661	-0.452129	-0.452129	-0.452129	0.145125	-0.181818
ENSRNOG00000007046	-0.044625	-0.005364	-0.357962	-0.467462	0.008243	0.290675	0.576493	-0.226042	0.249663	-0.0557673	0.00500667	-0.592247	0.422594	0.196794
ENSRNOG00000007047	0.227225	0.224034	-0.0389447	-0.10131	0.0979683	-0.414539	0.005566	-0.158073	-0.986376	-0.620172	-0.389123	1.09823	0.378406	0.677102
ENSRNOG00000007049	-0.421885	0.249749	0.271262	-0.230097	0.165977	-0.0495647	0.014559	0.608471	-0.123938	0.107111	0.107111	-0.354987	-0.354987	0.0112173
ENSRNOG00000007057	-0.227467	-0.480029	0.31083	0.319269	-0.0854393	0.215885	-0.053051	0.051121	0.125502	0.051121	-0.410977	-0.642026	0.930807	-0.105547
ENSRNOG00000007059	-0.193952	0.280268	-0.023677	0.57726	0.162861	-0.412879	-0.389882	-0.0405053	0.421593	-0.772914	0.687761	-0.310816	-0.772914	0.787797
ENSRNOG00000007061	-0.094886	0.309094	-0.0341123	0.322701	0.585521	0.175424	-1.26374	-0.0874443	-0.684697	0.0828307	0.477421	0.605703	-0.26711	-0.126705
ENSRNOG00000007066	0.512487	-0.337327	-0.0393877	-0.006243	0.0349933	-0.507603	0.34308	0.653614	0.25229	0.0563603	0.072624	-0.480119	-0.576013	0.0212407
ENSRNOG00000007069	-0.157236	-0.165675	-0.345341	-0.210186	-0.00847367	0.456282	0.430629	0.715167	-0.229237	-0.922384	0.0500067	0.26273	-0.163295	0.28701
ENSRNOG00000007079	0.443106	-0.159396	0.02441	0.0716527	-0.189267	0.556751	-0.74726	-0.727792	0.457324	-0.265694	0.39655	-0.17505	0.10051	0.214152
ENSRNOG00000007080	-0.0104217	-0.218473	0.409144	-0.488783	-0.388748	0.270306	0.426974	0.442677	-0.228957	0.599345	-0.364113	0.471062	-0.826211	-0.0938023
ENSRNOG00000007084	0.420325	-0.141502	-0.12938	-0.264535	0.0564023	-0.0232283	0.0819143	-0.443294	0.266116	0.093185	0.375617	-0.38252	0.377519	-0.286626
ENSRNOG00000007090	-0.0422717	-0.22881	0.0321093	0.307669	-0.0422717	-0.103046	0.07662	-0.571208	0.257096	0.405857	-0.0132153	-0.571208	0.161201	0.331476
ENSRNOG00000007092	0.304206	-0.365944	0.358974	-0.0390007	0.0320307	-0.02961	-0.260659	0.936203	0.58537	-0.182158	-0.317313	-0.513242	0.0395003	-0.548362
ENSRNOG00000007100	0.292628	0.244434	-0.487974	0.14854	-0.352819	-0.00961267	0.164803	0.319564	0.492495	0.074908	-0.827776	-0.230522	0.401851	-0.230522
ENSRNOG00000007102	0.085814	-0.287124	-0.347898	0.219485	0.480405	-0.0723383	-0.0783447	-0.00540733	-0.320228	0.14187	-0.00540733	0.531072	-0.968865	0.626966
ENSRNOG00000007110	-0.980331	-0.793792	0.0892793	0.818304	0.410973	0.362939	0.092627	-0.882414	0.116164	-0.150005	0.267582	0.377083	0.155425	0.116164
ENSRNOG00000007113	-0.518688	0.383997	0.201141	0.0332993	0.163365	0.001529	-0.264641	0.083655	-0.282549	-0.356931	-0.356931	0.471372	0.201061	0.240323
ENSRNOG00000007115	0.103163	0.709808	0.104115	-0.179269	-0.423926	0.00726967	-0.321158	-0.536055	-0.305006	-0.269886	0.34363	0.388141	0.000424	0.37875
ENSRNOG00000007125	0.148212	0.751582	0.153462	-0.038326	-0.770735	0.0644407	-0.308636	-0.159491	-0.0851093	-0.621589	0.281095	0.0107843	0.428372	0.14594
ENSRNOG00000007130	-0.3703	-0.393298	-0.0256087	0.660049	-0.0837267	0.050054	0.162829	0.497789	0.758708	-0.561563	-0.561563	-0.00882	-0.0250837	-0.099465
ENSRNOG00000007139	-0.109676	-0.139546	-0.184057	-0.025904	0.659751	0.361813	-0.562383	-0.828314	-0.366215	0.170264	1.18511	0.401313	-0.270322	-0.291834
ENSRNOG00000007142	0.061748	0.333085	-0.230075	-0.265195	0.00784667	0.0172373	0.075355	0.548012	0.0859133	-0.280291	-0.51134	-0.280291	-0.280291	0.718287
ENSRNOG00000007159	0.180817	-0.467821	-0.468439	1.00598	-0.210091	-0.0347253	-0.00572167	0.41182	-0.378963	0.405467	0.662597	0.6568	-0.448067	-1.30965
ENSRNOG00000007167	-0.142453	-0.338381	0.41554	-0.107332	-0.242488	0.13998	0.275135	-0.107926	-0.399749	-0.033545	0.158243	0.062349	-0.033545	0.354172
ENSRNOG00000007178	0.054208	0.127104	0.038083	-0.125458	-0.125458	0.156975	-0.125458	0.0908767	-0.467116	0.457081	-0.467116	-0.236067	0.457081	0.165257
ENSRNOG00000007185	-1.20224	0.580133	-0.00773	0.358474	0.258439	-0.238779	0.251705	-0.046168	0.259262	-0.067681	-0.046168	-0.277217	0.590346	-0.412373
ENSRNOG00000007197	0.209929	0.109894	-0.188664	-0.888685	0.149155	-0.046774	0.655146	-1.2195	0.421712	-0.351934	0.434785	0.533869	0.668158	-0.48709
ENSRNOG00000007200	0.475748	-0.244079	0.157245	0.2447	-0.25347	-0.745439	0.365296	-0.178788	0.418465	-0.139526	0.187416	0.0307487	0.322572	-0.640886
ENSRNOG00000007230	0.273896	-0.165822	0.126001	0.178002	0.138741	-0.458512	-0.092308	-0.749942	-0.422999	0.0175867	0.675614	0.078361	0.248636	0.152742
ENSRNOG00000007231	0.272435	0.0703893	-0.421579	0.121773	0.019006	0.1149	-0.176923	-0.558046	1.03778	0.135101	-0.558046	-0.191841	-5.4e-05	0.135101
ENSRNOG00000007256	-0.024144	0.398693	0.649951	-0.73504	0.10352	0.533848	-0.926828	0.768343	-0.535665	0.0615887	-0.0735667	-0.439771	0.292638	-0.0735667
ENSRNOG00000007266	0.0966117	0.0676093	-0.461379	0.27349	0.096613	0.196648	-0.269591	0.257856	-0.300136	0.161962	-0.300136	-0.435292	0.453785	0.161962
ENSRNOG00000007270	-0.182591	0.13223	-0.220367	0.459172	-0.098819	-0.0866967	-0.002925	-0.411781	-0.64283	-0.276626	0.259854	0.490903	0.185472	0.395009
ENSRNOG00000007281	0.0316817	-0.104499	0.0784917	0.716784	-0.323428	-0.200392	-0.198637	-0.571263	-0.34782	-0.79727	0.375993	0.449757	0.451957	0.43865
ENSRNOG00000007288	0.157278	-0.401581	-0.0798877	0.060517	0.440328	-0.379202	0.202545	0.371391	-0.396138	-0.0299337	0.105222	0.105222	0.240377	-0.396138
ENSRNOG00000007290	-0.00662567	-0.219845	-0.429381	0.168739	0.393672	0.117355	-0.023916	-0.099778	-0.635725	-0.112853	0.434556	0.40063	-0.379022	0.392189
ENSRNOG00000007294	0.235712	0.00309767	0.20146	-0.239125	-0.39666	-0.283018	0.478532	0.357133	0.921997	-0.606325	0.221977	-0.375276	0.086822	-0.606325
ENSRNOG00000007314	0.55493	0.29647	0.118704	0.502816	-0.330654	-1.19408	0.0518147	-0.164498	0.201707	0.276088	-0.0293423	0.201707	-0.395547	-0.0901163
ENSRNOG00000007329	-0.583782	-0.278351	-0.0865633	0.665034	-0.221718	0.69723	-0.191848	0.297099	-0.0271877	0.00793233	-0.0827123	-0.201604	-0.0528417	0.0593157
ENSRNOG00000007331	-0.418446	0.661116	0.0258237	-0.0401197	0.169418	-0.0752397	-0.322551	-1.87205	-0.320732	0.357106	0.377313	-0.46801	0.559146	1.36723
ENSRNOG00000007332	0.427572	0.17501	0.17501	-0.16554	-0.62764	-0.0242687	0.039855	-0.131491	0.636038	0.600918	-0.824638	-0.36254	-0.0571093	0.13882
ENSRNOG00000007335	0.683097	-0.402934	0.059164	0.210582	-0.402934	-0.447445	0.30047	-0.147838	-0.378887	-0.222219	0.388641	0.70885	0.104724	-0.453268
ENSRNOG00000007338	0.583085	0.146155	-0.00819	-0.679824	-0.544669	0.3387	0.164742	0.981171	0.64492	0.51125	-0.927914	-0.465816	-0.718377	-0.02523
ENSRNOG00000007344	0.3338	-0.851316	-0.545886	0.198644	0.394574	0.175647	0.294539	0.204624	-0.100807	0.169504	-0.100806	-0.331855	-0.427749	0.587091
