Gene	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
AT4G14360	0	3	3	3	4	3	3	3	3	3	3
AT1G48900	0	3	3	3	4	3	3	3	3	3	3
AT3G17900	0	3	-1	3	4	3	3	3	3	3	3
AT3G52190	0	3	3	3	2	3	3	3	3	3	3
AT5G60460	0	3	3	3	2	3	3	3	3	3	3
AT5G11710	0	3	3	3	2	3	3	3	3	3	3
AT4G36630	0	3	3	3	2	0	3	3	3	3	3
AT1G15390	0	3	3	3	3	0	3	3	3	3	3
AT2G18740	0	3	3	3	3	0	3	3	3	3	3
AT4G17890	0	3	3	3	3	0	3	3	3	3	3
AT4G03430	0	3	3	3	3	0	3	3	3	3	3
AT1G47560	0	3	3	3	3	0	3	3	3	3	3
AT5G19740	4	3	3	3	3	0	3	3	3	3	3
AT5G14520	2	3	3	3	3	0	3	3	3	3	3
AT1G03330	3	3	3	3	3	0	3	3	3	3	3
AT2G23420	3	3	3	3	3	0	3	3	3	3	3
AT5G46750	3	3	3	3	3	0	3	3	3	3	3
AT5G14540	3	3	3	3	3	0	3	3	3	3	3
AT2G23820	3	3	3	3	3	0	3	3	3	3	3
AT5G09390	3	3	3	3	3	0	3	3	3	3	3
AT1G54520	3	3	3	3	3	0	3	3	3	3	3
AT3G54670	3	3	0	3	3	0	3	3	3	3	3
AT4G16060	3	3	0	3	3	0	3	3	3	3	3
AT3G21720	3	3	0	3	3	0	3	3	3	3	3
AT4G38600	2	3	4	3	3	0	3	3	3	3	3
AT2G04160	-1	3	4	3	3	0	3	3	3	3	3
AT3G62940	-1	3	2	3	3	0	3	3	3	3	3
AT4G33490	-1	3	3	3	3	0	3	3	3	3	3
AT5G16040	-1	3	3	3	3	0	3	3	3	3	3
AT5G11540	-1	3	3	3	3	0	3	3	3	3	3
AT4G38460	-1	3	3	3	3	-1	3	3	3	3	3
AT5G48930	-1	3	3	3	3	-1	3	3	3	3	3
AT5G42540	-1	3	3	3	3	-1	3	3	3	3	3
AT3G08710	-1	3	3	3	3	-1	3	3	3	3	3
AT3G62130	-1	3	3	3	3	4	3	3	3	3	3
AT4G20020	-1	3	3	3	3	4	3	3	3	3	3
AT4G27130	-1	3	3	3	3	4	3	3	3	3	3
AT3G07990	-1	3	3	3	3	4	3	3	3	3	3
AT1G02150	-1	3	3	3	3	3	3	3	3	3	3
AT1G77480	-1	3	3	3	3	3	3	3	3	3	3
AT5G47190	-1	3	3	3	3	3	3	3	3	3	3
AT3G14350	-1	3	3	3	3	3	3	3	3	3	3
AT1G34220	-1	3	3	3	3	3	3	3	3	3	3
AT1G26160	-1	3	3	3	3	3	3	3	3	3	3
AT3G19240	-1	3	3	3	3	3	3	3	3	3	3
AT3G19770	-1	3	3	3	3	3	3	3	3	3	3
AT3G48530	-1	3	3	3	3	3	3	3	3	3	3
AT3G55770	-1	3	3	3	3	3	3	3	3	3	3
AT1G65650	-1	3	3	3	3	3	3	3	3	3	3
AT1G66250	-1	3	3	3	3	3	3	3	3	3	3
AT1G67350	-1	3	3	3	3	3	3	3	3	3	3
AT1G28200	-1	3	3	3	3	3	3	3	3	3	3
AT5G56760	-1	3	3	3	3	3	3	3	3	3	3
AT1G60770	-1	3	3	3	3	3	3	3	3	3	3
AT5G49830	-1	3	3	3	3	3	3	3	3	3	3
AT2G38740	-1	3	3	3	3	3	3	3	3	3	3
AT5G52040	-1	3	3	3	3	3	3	3	3	3	3
AT5G49215	-1	3	3	3	3	3	3	3	3	3	3
AT4G18060	-1	3	3	3	3	3	3	3	3	3	3
AT4G09040	-1	3	3	3	3	3	3	3	3	3	3
AT5G47870	-1	3	3	3	3	3	3	3	3	3	3
AT1G19520	-1	3	3	3	3	3	3	3	3	3	3
AT3G05230	-1	3	3	3	3	3	3	3	3	3	3
AT2G28100	-1	3	3	3	3	3	3	3	3	3	3
AT5G14030	-1	3	3	3	3	3	3	3	3	3	3
AT5G05740	-1	3	3	3	3	3	3	3	3	3	3
AT4G39710	-1	3	3	3	3	3	3	3	3	3	3
AT4G37640	-1	3	3	3	3	3	3	3	3	3	3
AT4G34980	-1	3	3	3	3	3	3	3	3	3	3
AT4G26000	-1	3	3	3	3	3	3	3	3	3	3
AT4G23040	-1	3	3	3	3	3	3	3	3	3	3
AT4G21105	-1	3	3	3	3	3	3	3	3	3	3
AT4G08790	-1	3	3	3	3	3	3	3	3	3	3
AT4G04210	-1	3	3	3	3	3	3	3	3	3	3
AT3G45600	-1	3	3	3	3	3	3	3	3	3	3
AT2G02740	-1	3	3	3	3	3	3	3	3	3	3
AT1G55150	-1	3	0	3	3	3	3	3	3	3	3
AT3G18490	-1	3	0	3	3	3	3	3	3	3	3
AT2G37240	-1	3	0	3	3	3	3	3	3	3	3
AT3G53520	-1	3	0	3	3	3	3	3	3	3	3
AT2G38760	-1	3	0	3	3	3	3	3	3	3	3
AT3G51550	-1	3	0	3	3	3	3	3	3	3	3
AT3G02740	-1	3	0	3	3	3	3	3	3	3	3
AT4G34215	-1	3	0	3	3	3	3	3	3	3	3
AT5G47010	-1	3	0	3	3	3	3	3	3	3	3
AT1G66260	-1	3	0	3	3	3	3	3	3	3	3
AT2G44310	-1	3	0	3	3	3	3	3	3	3	3
AT5G42250	-1	3	0	3	3	3	3	3	3	3	3
AT1G80270	-1	3	0	3	3	3	3	3	3	3	3
AT1G48240	-1	3	0	3	3	3	3	3	3	3	3
AT1G60940	-1	3	1	3	3	3	3	3	3	3	3
AT1G16610	-1	3	1	3	3	3	3	3	3	3	3
AT2G17560	-1	3	7	3	3	3	3	3	3	3	3
AT2G41475	-1	3	-1	3	3	3	3	3	3	3	3
AT5G25770	-1	3	-1	3	3	3	3	3	3	3	3
AT5G49980	-1	3	-1	3	3	3	3	3	3	3	3
AT3G60340	-1	3	-1	3	3	3	3	3	3	3	3
AT3G22380	-1	3	-1	3	3	3	3	3	3	3	3
AT3G23325	-1	3	-1	3	3	3	3	3	3	3	3
AT3G48330	-1	3	-1	3	3	3	3	3	3	3	3
AT3G19590	-1	3	-1	3	3	3	3	3	3	3	3
AT2G15790	-1	3	-1	3	3	3	3	3	3	3	3
AT1G74690	-1	3	4	3	3	3	3	3	3	3	3
AT2G23930	-1	3	4	3	3	3	3	3	3	3	3
AT4G09570	-1	3	4	3	3	3	3	3	3	3	3
AT1G21080	-1	3	4	3	3	3	3	3	3	3	3
AT1G34750	-1	3	3	3	3	3	3	3	3	3	6
AT5G19150	7	3	3	3	3	3	3	3	3	3	3
AT5G51110	7	3	4	3	3	3	3	3	3	3	3
AT2G25110	0	3	4	3	3	3	3	3	3	3	3
AT3G12130	0	3	4	3	3	3	3	3	3	3	3
AT5G44720	0	3	-1	3	3	3	3	3	3	3	3
AT5G63420	0	3	-1	3	3	3	3	3	3	3	3
AT4G37210	0	3	-1	3	3	3	3	3	3	3	3
AT2G44710	0	3	-1	3	3	3	3	3	3	3	3
AT1G54990	0	0	3	3	3	3	3	3	3	3	3
AT5G61500	0	0	3	3	3	3	3	3	3	3	3
AT5G53350	0	-1	3	3	3	3	3	3	3	3	3
AT1G61250	0	4	3	3	3	3	3	3	3	3	3
AT4G29670	0	1	3	3	3	3	3	3	3	3	3
AT5G50870	0	2	3	3	3	3	3	3	3	3	3
AT1G20920	0	3	3	3	3	3	3	3	3	3	3
AT5G47890	0	3	3	3	3	3	3	3	3	3	3
AT3G16170	0	3	3	3	3	3	3	3	3	3	3
AT3G14920	0	3	3	3	3	3	3	3	3	3	3
AT3G06930	0	3	3	3	3	3	3	3	3	3	3
AT3G54210	0	3	3	3	3	3	3	3	3	3	3
AT4G08350	0	3	3	3	3	3	3	3	3	3	3
AT1G28120	0	3	3	3	3	3	3	3	3	3	3
AT5G33320	0	3	3	3	3	3	3	3	3	3	3
AT2G39080	0	3	3	3	3	3	3	3	3	3	3
AT4G34460	0	3	3	3	3	3	3	3	3	3	3
AT2G38710	0	3	3	3	3	3	3	3	3	3	3
AT5G55940	0	3	3	3	3	3	3	3	3	3	3
AT5G53170	0	3	3	3	3	3	3	3	3	3	3
AT5G02740	0	3	3	3	3	3	3	3	3	3	3
AT2G35500	0	3	3	3	3	3	3	3	3	3	3
AT5G20920	0	3	3	3	3	3	3	3	3	3	3
AT2G34640	0	3	3	3	3	3	3	3	3	3	3
AT5G42150	0	3	3	3	3	3	3	3	3	3	3
AT5G22510	0	3	3	3	3	3	3	3	3	3	3
AT5G11810	0	3	3	3	3	3	3	3	3	3	3
AT5G04870	0	3	3	3	3	3	3	3	3	3	3
AT2G03270	0	3	3	3	3	3	3	3	3	3	3
AT1G50030	0	3	3	3	3	3	3	3	3	3	3
AT4G12590	0	3	3	3	3	3	3	3	3	3	3
AT1G48350	0	3	3	3	3	3	3	3	3	3	3
AT4G02840	0	3	3	3	3	3	3	3	3	3	3
AT1G48320	0	3	3	3	3	3	3	3	3	3	3
AT3G22480	0	3	3	3	3	3	3	3	3	3	3
AT1G35620	0	3	3	3	3	3	3	3	3	3	3
AT3G08640	0	3	3	3	3	4	3	3	3	3	3
AT4G33360	0	3	3	3	3	4	3	3	3	3	3
AT5G04830	0	3	3	3	3	4	3	3	3	3	3
AT2G37050	0	3	3	3	3	4	3	3	3	3	3
AT5G21105	0	3	3	3	3	-1	3	3	3	3	3
ATCG00190	0	3	3	3	3	-1	3	3	3	3	3
AT4G33760	0	3	3	3	3	-1	3	3	3	3	3
AT3G26380	0	3	3	3	3	-1	3	3	3	3	3
AT4G09750	0	3	3	3	3	2	3	3	3	3	3
AT3G04520	4	3	3	3	3	2	3	3	3	3	3
AT4G31140	4	3	3	3	3	1	3	3	3	3	3
AT2G02570	4	3	3	3	3	3	3	3	3	3	3
AT3G13560	4	3	3	3	3	3	3	3	3	3	3
AT1G53000	4	3	3	3	3	3	3	3	3	3	3
AT5G57950	4	3	3	3	3	3	3	3	3	3	3
AT2G40980	4	3	3	3	3	3	3	3	3	3	3
AT5G23300	4	3	3	3	3	3	3	3	3	3	3
AT1G60780	4	3	3	3	3	3	3	3	3	3	3
AT4G39120	4	3	3	3	3	3	3	3	3	3	3
AT3G05000	4	3	3	3	3	3	3	3	3	3	3
AT1G67930	4	3	3	3	3	3	3	3	3	3	3
AT1G29260	4	3	3	3	3	3	3	3	3	3	3
AT1G15200	4	3	3	3	3	3	3	3	3	3	3
AT3G07470	4	0	3	3	3	3	3	3	3	3	3
AT5G40200	4	3	-1	3	3	3	3	3	3	3	3
AT5G08100	4	3	2	3	3	3	3	3	3	3	3
AT1G31780	2	3	3	3	3	3	3	3	3	3	3
AT1G64880	2	3	3	3	3	3	3	3	3	3	3
AT4G20110	1	3	3	3	3	3	3	3	3	3	3
AT1G50500	1	3	3	3	3	3	3	3	3	3	3
AT3G54840	1	4	3	3	3	3	3	3	3	3	1
AT4G22380	-1	4	3	3	3	3	3	3	3	3	3
ATCG00430	-1	4	3	3	3	3	3	3	3	3	3
AT5G35430	4	4	3	3	3	3	3	3	3	3	3
AT2G40600	4	4	3	3	3	3	3	3	3	3	3
AT5G46230	4	4	3	3	3	4	3	3	3	3	3
AT1G65820	3	0	3	3	3	4	3	3	3	3	3
AT3G10260	3	0	3	3	3	4	3	3	3	3	3
AT5G14790	3	0	3	3	3	-1	3	3	3	3	3
AT1G75210	3	0	3	3	3	-1	3	3	3	3	3
AT5G67290	3	0	3	3	3	0	3	3	3	3	3
AT4G16390	3	0	3	3	3	0	3	3	3	3	3
AT4G20760	3	0	3	3	3	2	3	3	3	3	3
AT3G51820	3	0	3	3	3	2	3	3	3	3	3
AT1G10510	3	0	2	3	3	3	3	3	3	3	3
AT3G62600	3	0	2	3	3	3	3	3	3	3	3
AT4G14342	3	0	0	3	3	3	3	3	3	3	3
AT1G51560	3	0	3	3	3	3	3	3	3	3	3
AT5G08050	3	0	3	3	3	3	3	3	3	3	3
AT1G18640	3	0	3	3	3	3	3	3	3	3	3
AT4G33150	3	0	3	3	3	3	3	3	3	3	3
AT2G39020	3	0	3	3	3	3	3	3	3	3	3
AT5G45170	3	0	3	3	3	3	3	3	3	3	3
AT1G13690	3	0	3	3	3	3	3	3	3	3	3
AT3G54900	3	0	3	3	3	3	3	3	3	3	3
AT3G55070	3	0	3	3	3	3	3	3	3	3	3
AT5G13680	3	0	3	3	3	3	3	3	3	3	3
AT1G19140	3	0	3	3	3	3	3	3	3	3	3
AT1G27980	3	0	3	3	3	3	3	3	3	3	3
AT1G29850	3	0	3	3	3	3	3	3	3	3	3
AT1G22700	3	0	3	3	3	3	3	3	3	3	3
AT5G27390	3	0	3	3	3	3	3	3	3	3	3
AT1G03110	3	0	3	3	3	3	3	3	3	3	3
AT1G53520	3	4	3	3	3	3	3	3	3	3	3
AT5G20140	3	4	3	3	3	3	3	3	3	3	3
AT5G40930	3	4	3	3	3	3	3	3	3	3	3
AT5G47540	3	4	3	3	3	3	3	3	3	3	3
AT2G38730	3	4	3	3	3	3	3	3	3	3	3
AT3G18165	3	-1	3	3	3	3	3	3	3	3	3
AT5G24650	3	-1	3	3	3	3	3	3	3	3	3
AT5G64460	3	-1	3	3	3	3	3	3	3	3	3
AT5G05000	3	-1	3	3	3	3	3	3	3	3	3
AT4G20440	3	-1	3	3	3	3	3	3	3	3	3
AT4G18370	3	-1	3	3	3	3	3	3	3	3	3
AT5G08650	3	-1	3	3	3	3	3	3	3	3	3
AT5G05670	3	-1	3	3	3	3	3	3	3	3	3
AT3G08630	3	-1	3	3	3	3	3	3	3	3	3
AT2G25430	3	-1	3	3	3	3	3	3	3	3	3
AT5G12410	3	1	3	3	3	3	3	3	3	3	3
AT5G65840	3	1	3	3	3	3	3	3	3	3	3
AT3G28720	3	1	3	3	3	3	3	3	3	3	3
AT3G17970	3	1	3	3	3	3	3	3	3	3	3
AT1G76730	3	1	3	3	3	3	3	3	3	3	3
AT4G27800	3	1	3	3	3	3	3	3	3	3	3
AT1G31910	3	1	3	3	3	3	3	3	3	3	3
AT1G24610	1	1	3	3	3	3	3	3	3	3	3
AT1G26090	7	1	3	3	3	3	3	3	3	3	3
AT5G02130	7	2	3	3	3	3	3	3	3	3	3
AT1G71410	3	2	3	3	-1	3	3	3	3	3	3
AT2G20050	3	2	3	3	-1	3	3	3	3	3	3
AT2G16940	3	0	3	3	-1	3	3	3	3	3	3
AT5G61910	3	0	3	3	-1	3	3	3	3	3	3
AT1G33410	3	0	3	3	-1	3	3	3	3	3	3
AT5G06260	3	0	2	3	-1	3	3	3	3	3	3
AT5G43280	3	0	2	3	-1	3	3	3	3	3	3
AT4G25050	3	0	1	3	-1	3	3	3	3	3	3
AT2G17380	3	0	-1	3	-1	3	3	3	3	3	3
AT3G28450	-1	0	0	3	4	3	3	3	3	3	3
AT3G10650	-1	0	0	3	2	3	3	3	3	3	3
AT4G24100	-1	0	0	3	3	3	3	3	3	3	3
AT5G03280	-1	0	0	3	3	3	3	3	3	3	3
AT3G25680	-1	0	0	3	3	3	3	3	3	3	3
AT4G15930	-1	0	4	3	3	3	3	3	3	3	3
AT5G03430	-1	0	-1	3	3	3	3	3	3	3	3
AT4G32605	-1	0	2	3	3	3	3	3	3	3	3
AT5G60960	-1	0	3	3	3	3	3	3	3	3	3
AT2G37230	-1	0	3	3	3	3	3	3	3	3	3
AT1G17700	-1	0	3	3	3	0	4	3	3	3	3
AT3G56910	-1	0	3	3	3	0	3	3	3	3	3
AT5G57700	-1	0	3	3	3	0	3	3	3	3	3
AT1G32160	-1	0	3	3	3	2	3	3	3	3	3
AT4G38540	-1	-1	3	3	3	2	3	3	3	3	3
AT5G58240	3	-1	3	3	3	2	3	3	3	3	3
OG2918_2	3	-1	3	3	3	3	-1	3	3	3	3
OG388_4	-1	-1	3	3	3	3	-1	3	3	3	3
OG4976_2	-1	-1	3	3	3	3	-1	3	3	3	3
OG2258_3	-1	-1	3	3	3	3	-1	3	3	3	3
AT2G01630	-1	6	3	3	3	3	3	3	3	3	3
AT5G53120	-1	-1	3	3	3	3	3	3	3	3	3
AT5G55860	-1	-1	3	3	3	3	3	3	3	3	3
AT1G63500	-1	-1	3	3	3	3	3	3	3	3	3
AT3G47040	-1	-1	3	3	3	3	3	3	3	3	3
AT5G25070	-1	-1	3	3	3	3	3	3	3	3	3
AT1G14400	-1	-1	3	3	3	3	3	3	3	3	3
AT1G09020	-1	-1	3	3	3	3	3	3	3	3	3
AT5G48900	-1	-1	1	2	3	3	3	3	3	3	3
AT5G23870	-1	-1	1	3	3	3	3	3	3	3	3
AT1G13270	-1	1	2	3	3	3	3	3	3	3	3
AT1G18840	-1	1	3	3	1	3	3	3	3	3	3
AT5G03540	-1	1	3	3	3	3	3	3	3	3	3
AT4G29810	-1	1	3	3	3	4	3	3	3	3	3
AT5G37720	-1	1	3	3	3	-1	3	3	3	3	3
AT2G36070	3	1	3	3	3	-1	3	3	3	3	3
AT3G27190	3	1	3	3	3	2	3	3	3	3	3
AT3G28730	3	4	3	3	3	2	3	3	3	3	3
AT1G43860	3	3	3	3	3	2	3	3	3	3	3
AT4G12130	3	3	3	3	3	2	3	3	3	3	3
OG11606_1	3	3	3	3	3	2	-1	3	3	3	3
AT5G46390	3	3	3	3	3	2	2	3	3	3	3
AT1G77122	3	3	3	3	-1	2	3	3	3	3	3
AT5G04900	3	0	3	3	-1	2	3	3	3	3	3
AT4G30220	3	3	3	3	4	2	3	3	3	3	3
AT1G10200	3	3	3	3	4	2	3	3	3	3	3
AT4G35785	0	3	3	3	0	2	3	3	3	3	3
AT2G21045	-1	3	3	3	0	2	3	3	3	3	3
AT3G51240	-1	3	3	3	4	4	3	3	3	3	3
AT4G15093	4	3	3	3	4	4	3	3	3	3	3
AT1G02280	3	3	3	3	4	4	3	3	3	3	3
AT5G56730	3	3	3	3	2	2	3	3	3	3	3
ATCG00180	3	3	3	3	2	4	3	3	3	3	3
AT1G12520	3	3	3	3	3	4	3	3	3	3	3
AT5G20160	3	3	3	3	3	4	3	3	3	3	3
AT3G02710	3	3	3	3	3	4	3	3	3	3	3
AT4G26100	3	3	3	3	3	4	3	3	3	3	3
AT2G41040	3	3	3	3	3	4	3	3	3	3	3
AT2G03510	3	3	3	3	3	4	3	3	3	3	3
AT2G26800	3	3	3	3	0	4	3	3	3	3	3
AT5G50960	3	3	3	3	0	4	3	3	3	3	3
AT4G02860	3	7	3	3	0	4	3	3	3	3	3
AT2G13790	3	3	3	3	0	4	1	3	3	3	3
AT5G54940	3	3	4	3	0	4	3	3	3	3	3
AT5G36160	3	3	4	3	4	4	3	3	3	3	3
AT3G60880	3	3	4	3	3	4	3	3	3	3	3
AT1G13980	3	3	0	3	3	4	3	3	3	3	3
AT5G01390	3	3	0	3	2	4	3	3	3	3	3
AT1G69510	3	3	0	3	4	4	3	3	3	3	3
AT3G05090	3	3	0	3	-1	4	3	3	3	3	3
AT2G39940	3	3	1	3	-1	4	3	3	3	3	3
DUMMY997	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT4G30560	4	-1	-1	-1	0	4	1	1	1	4	4
AT1G19440	4	-1	-1	-1	-1	-1	1	1	1	4	4
AT2G25180	-1	-1	-1	-1	-1	1	1	1	1	4	4
AT5G25590	-1	-1	-1	-1	1	1	1	1	1	4	4
AT4G38250	-1	-1	-1	-1	1	-1	1	1	1	4	4
AT1G78210	-1	-1	-1	-1	1	0	1	1	1	4	4
AT5G67170	4	-1	-1	-1	1	0	1	1	1	1	4
AT2G16280	4	-1	-1	-1	1	1	1	1	1	4	4
AT2G39910	4	-1	-1	-1	1	1	1	1	1	1	4
AT5G22820	4	-1	-1	-1	1	1	1	1	1	1	4
AT1G55370	4	-1	-1	-1	0	1	1	1	1	1	4
AT1G07615	4	-1	-1	-1	0	1	1	1	1	1	4
OG10356_1	4	-1	-1	-1	0	1	-1	1	1	1	4
AT2G42510	4	-1	-1	-1	1	1	0	1	1	1	4
AT3G57140	4	-1	-1	-1	1	-1	0	1	1	1	4
AT5G04040	0	-1	-1	-1	1	-1	1	1	1	1	4
DUMMY998	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
AT1G71990	4	4	4	4	1	4	4	4	4	4	4
AT4G39040	4	4	4	4	1	4	4	4	4	4	4
AT5G43710	0	4	4	4	1	4	4	4	4	4	4
AT4G22260	0	4	4	4	1	4	4	4	1	4	4
AT1G67320	0	4	4	4	-1	4	4	4	4	4	4
AT3G61750	0	4	4	4	-1	4	4	4	4	4	4
AT1G76170	0	4	4	4	-1	4	4	4	4	4	4
AT5G63610	0	4	4	4	-1	4	4	4	4	4	4
AT2G39090	0	4	4	4	-1	4	4	4	4	4	4
AT5G10200	0	4	4	4	-1	4	4	4	4	4	4
AT2G34050	0	4	4	4	-1	4	4	4	4	4	4
AT1G72420	4	4	4	4	-1	4	1	4	4	4	4
AT5G41910	4	4	4	4	-1	4	0	4	4	4	4
OG9896_1	4	4	4	4	-1	4	-1	4	4	4	4
OG903_1	4	4	4	4	-1	4	-1	4	4	4	4
AT2G40780	4	4	4	4	-1	4	4	4	4	4	4
AT3G56720	4	4	4	4	-1	4	4	4	4	4	4
AT2G41020	4	4	4	4	-1	4	4	4	4	4	4
AT5G05610	4	4	4	4	-1	4	4	4	4	4	4
AT2G42670	4	4	4	4	-1	4	4	4	4	4	4
AT3G48425	4	4	4	4	-1	4	4	4	4	4	4
AT2G47490	4	4	4	4	-1	4	4	4	4	4	4
AT5G57410	4	4	4	4	-1	4	4	4	4	4	4
AT4G28320	4	4	4	4	-1	4	4	4	4	4	4
AT2G31190	4	4	4	4	-1	4	4	4	4	4	4
AT1G55250	4	4	4	4	-1	4	4	4	4	4	4
AT1G15790	4	4	4	4	-1	2	4	4	4	4	4
AT1G05940	4	4	4	4	-1	0	4	4	4	4	4
AT2G19580	-1	4	4	4	-1	0	4	4	4	4	4
AT3G55990	-1	4	4	4	-1	0	4	4	4	4	4
AT4G26670	-1	4	4	4	-1	-1	4	4	4	4	4
AT5G55960	-1	4	4	4	-1	-1	4	4	4	4	4
AT1G30300	-1	4	4	4	-1	-1	4	4	4	4	4
AT5G63950	-1	4	4	4	-1	4	4	4	4	4	4
AT5G58480	-1	4	4	4	-1	4	4	4	4	4	4
AT5G50020	-1	4	4	4	-1	4	4	4	4	4	4
AT3G12680	-1	4	4	4	-1	4	4	4	4	4	4
AT1G13450	-1	4	4	4	-1	4	4	4	4	4	4
AT1G63120	-1	4	4	4	-1	4	4	4	4	4	4
AT5G55140	-1	4	4	4	-1	4	4	4	4	4	4
AT3G08620	-1	4	4	4	-1	4	4	4	4	4	4
AT1G10070	-1	4	4	4	-1	4	4	4	4	4	4
AT3G23580	-1	4	4	4	-1	1	4	4	4	4	4
AT1G43850	-1	4	0	4	-1	4	4	4	4	4	4
AT5G08390	-1	4	0	4	-1	4	4	4	4	4	4
AT4G26370	-1	4	0	4	-1	4	4	4	4	4	4
AT5G06200	-1	4	-1	4	-1	4	4	4	4	4	4
AT3G12810	-1	4	-1	4	-1	4	4	4	4	4	4
AT1G03970	-1	4	-1	4	-1	4	1	4	4	4	4
OG1331_2	-1	4	-1	4	-1	4	-1	4	4	4	4
OG548_1	-1	4	-1	4	-1	4	-1	4	4	4	4
OG1818_3	-1	4	-1	4	-1	4	-1	4	4	4	4
OG6623_2	-1	4	-1	4	-1	4	-1	4	4	4	4
OG5571_2	-1	4	-1	4	-1	4	-1	4	4	4	4
OG4079_1	-1	4	0	4	-1	4	-1	4	4	4	4
OG3105_2	-1	4	0	4	-1	4	-1	4	4	4	4
OG3247_2	1	4	4	4	-1	4	-1	4	4	4	4
OG1375_1	-1	4	4	4	-1	4	-1	4	4	4	4
OG2529_2	-1	4	4	4	-1	4	-1	4	4	4	4
OG719_3	-1	4	4	4	-1	4	-1	4	4	4	4
OG3556_1	-1	4	4	4	-1	4	-1	4	4	4	4
OG2950_1	-1	4	4	4	-1	4	-1	4	4	4	4
OG2566_1	-1	4	4	4	-1	4	-1	4	4	4	4
OG4811_2	-1	4	4	4	-1	0	-1	4	4	4	4
OG6218_2	-1	4	4	4	-1	0	-1	4	4	4	4
OG2944_3	-1	4	4	4	-1	0	-1	4	4	4	4
OG6631_2	-1	4	0	4	-1	0	-1	4	4	4	4
OG5146_2	-1	4	-1	4	-1	0	-1	4	4	4	4
OG3763_2	-1	4	1	4	-1	4	-1	4	4	4	4
OG8648_1	4	4	1	4	-1	4	-1	4	4	4	4
AT4G18600	4	4	1	4	-1	4	4	4	4	4	4
AT2G14045	0	4	1	4	0	4	4	4	4	4	4
AT3G17300	0	4	-1	4	0	4	4	4	4	4	4
AT5G15540	0	4	-1	4	0	4	4	4	4	4	4
AT1G34350	0	4	4	4	0	4	4	4	4	4	4
AT4G19100	0	4	4	4	0	4	4	4	4	4	4
AT5G36950	0	4	4	4	0	4	4	4	4	4	4
AT5G38210	0	4	4	4	0	4	4	4	4	4	4
AT1G66740	0	4	4	4	0	4	4	4	4	4	4
AT5G41880	0	4	4	4	0	4	4	4	4	4	4
AT5G46760	0	4	4	4	0	4	4	4	4	4	4
AT2G41350	0	4	4	4	0	4	4	4	4	4	4
AT5G51140	0	4	4	4	0	4	4	4	4	4	4
AT3G04500	0	4	4	4	0	4	4	4	4	4	4
AT1G15230	0	4	4	4	0	4	4	4	4	4	4
AT4G20460	4	4	4	4	0	4	4	4	4	4	4
AT3G26580	4	4	4	4	0	4	4	4	4	4	4
AT1G73350	4	4	4	4	0	4	4	4	4	4	4
AT2G20390	4	4	4	4	0	4	4	4	4	4	4
AT5G65470	4	4	4	4	0	4	4	4	4	4	4
AT3G25540	4	4	4	4	0	4	4	4	4	4	4
AT1G45110	4	4	4	4	0	4	4	4	4	4	4
AT4G23760	-1	4	4	4	0	0	4	4	4	4	4
AT1G06730	-1	4	4	4	0	4	4	4	4	4	4
AT5G35400	-1	4	4	4	0	4	4	4	4	4	4
AT4G24470	-1	4	4	4	0	4	4	4	4	4	4
AT3G43220	-1	4	4	4	0	4	4	4	4	4	4
AT2G04845	-1	4	4	4	0	4	4	4	4	4	4
AT1G76540	-1	4	4	4	0	4	4	4	4	4	4
AT3G07565	-1	4	4	4	0	4	4	4	4	4	4
AT3G17590	-1	4	4	4	0	4	4	4	4	4	4
AT5G51400	-1	4	4	4	0	4	4	4	4	4	4
AT5G43020	-1	4	4	4	0	4	4	4	4	4	4
AT5G04200	-1	4	4	4	0	4	4	4	4	4	4
AT2G26170	-1	4	4	4	0	4	4	4	4	4	4
AT3G20930	-1	4	4	4	0	4	0	4	4	4	4
AT3G13682	-1	4	4	4	0	4	0	4	4	4	4
AT4G29800	-1	4	4	4	0	4	0	4	4	4	4
AT5G56530	-1	4	4	4	0	4	0	4	4	4	4
AT5G43980	-1	4	4	4	0	4	0	4	4	4	4
AT2G42990	-1	4	4	4	0	4	0	4	4	4	4
OG1127_2	-1	4	4	4	0	4	-1	4	4	4	4
OG1233_1	-1	4	4	4	0	4	-1	4	4	4	4
OG7017_1	-1	4	4	4	0	4	-1	4	4	4	4
OG2788_1	-1	4	4	4	0	4	-1	4	4	4	4
OG4256_1	-1	2	4	4	0	4	-1	4	4	4	4
OG1726_1	-1	0	4	4	0	4	-1	4	4	4	4
AT5G11270	4	0	4	4	0	4	0	4	4	4	4
AT5G62130	4	0	4	4	0	4	0	4	4	4	4
AT2G06005	4	4	4	4	0	4	0	4	4	4	4
AT3G56330	4	4	4	4	0	4	0	4	4	4	4
AT5G58370	4	4	4	4	0	4	0	4	4	4	4
AT1G15080	4	4	4	4	0	4	0	4	4	4	4
AT1G03530	4	4	-1	4	0	4	0	4	4	4	4
AT3G54390	0	4	-1	4	0	4	0	4	4	4	4
AT2G32990	-1	4	-1	4	0	0	0	4	4	4	4
AT2G47810	-1	4	-1	4	0	4	0	4	4	4	4
