Loci	PHYPA	ORYSJ	MAIZE	Anc5	SOLTU	MEDTR	ARATH	Anc4	Anc3	Anc2	Anc1
OG5107_1	2	3	3	3	3	3	-2	3	3	3	2
AT3G55140	-2	-2	-1	3	1	1	1	1	1	3	2
AT2G37160	2	2	1	2	1	2	2	2	2	2	2
AT3G53390	-2	-2	-1	2	-2	-2	2	2	2	2	2
AT4G24680	-2	2	-2	2	2	3	2	2	2	2	2
OG5110_2	-2	2	-2	2	-2	2	-2	2	2	2	2
OG5110_3	-2	-1	-2	2	-2	-2	-2	-2	-2	2	2
AT4G29510	2	2	2	2	1	2	2	2	2	2	2
AT2G19670	-1	-2	-2	-2	2	-2	2	2	2	2	2
AT3G54210	-1	2	2	2	2	2	2	2	2	2	2
OG5144_2	2	-2	-2	-2	-1	-2	-2	-2	2	2	2
AT4G18040	2	1	3	2	2	2	2	2	2	2	2
OG5157_2	2	-2	1	2	-2	-2	-2	-2	-2	2	2
AT4G00490	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT2G45880	2	1	1	1	3	3	3	3	3	3	2
OG5170_1	2	-1	2	2	-2	-2	-2	-2	-2	2	2
ATCG00740	-2	-2	-2	-2	2	2	2	2	2	2	2
OG5170_3	-2	-2	-2	-2	2	-2	-2	-2	2	2	2
AT4G24100	-2	-1	-1	2	2	2	2	2	2	2	2
AT4G10730	-2	2	2	2	-2	-2	3	2	2	2	2
OG5184_1	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	2
OG5184_2	-2	-1	1	1	-2	-2	-2	-2	-2	1	2
AT3G62600	2	-1	1	2	2	2	2	2	2	2	2
OG5194_2	2	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT1G19530	2	-2	-2	-2	1	3	1	1	1	1	2
OG5203_2	2	-2	-2	-2	-1	-1	-2	1	1	1	2
AT4G03430	-1	2	2	2	2	-1	2	2	2	2	2
OG5206_2	2	-2	-1	2	-2	2	-2	2	2	2	2
OG5207_1	-2	-2	-2	-2	-1	-1	-2	2	2	1	2
OG5207_2	-2	-2	-2	-2	-2	2	-2	2	2	1	2
OG5210_1	2	1	-2	1	2	3	-2	2	1	1	2
AT2G22570	-2	-2	-2	-2	1	1	1	1	1	1	2
AT2G39080	-1	2	2	2	2	2	2	2	2	2	2
OG5212_2	2	-2	-2	-2	2	3	-2	2	2	2	2
AT4G14930	-2	2	-1	2	-1	-1	2	2	2	2	2
OG5214_2	-2	-2	-2	-2	2	3	-2	2	2	2	2
OG5222_1	2	-2	-2	-2	5	2	-2	2	2	5	2
AT3G62550	-2	3	3	1	-2	3	-1	3	3	5	2
OG5223_1	2	0	2	2	-1	2	-2	2	2	2	2
AT2G15790	-2	2	-2	2	2	2	2	2	2	2	2
AT1G72170	-1	-1	-1	2	2	2	-1	2	2	2	2
AT1G22520	2	-2	3	2	-2	-2	2	2	2	2	2
AT2G45310	2	-2	-2	-2	-2	3	-1	3	3	3	2
AT4G00110	-2	-2	-2	-2	-2	3	0	3	3	3	2
AT1G02000	-2	-2	-2	-2	-2	-2	0	3	3	3	2
AT5G11770	2	2	2	2	-2	2	2	2	2	2	2
OG5230_2	2	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT5G56740	2	2	-2	2	2	2	2	2	2	2	2
OG5236_2	-2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT1G22920	3	2	2	2	3	2	2	2	2	2	2
AT1G71230	2	-2	-2	-2	2	-2	3	2	2	2	2
AT4G22300	2	2	2	2	2	2	2	2	2	2	2
AT4G22305	-2	-2	-2	-2	-2	-2	-1	2	2	2	2
AT4G17510	2	1	1	1	3	2	2	2	2	2	2
OG5251_2	-2	-2	1	1	2	-2	-2	-2	2	2	2
AT4G02840	-1	2	2	2	2	2	2	2	2	2	2
AT3G07590	-2	-2	2	2	-2	2	3	2	2	2	2
AT3G56430	2	2	3	2	2	2	2	2	2	2	2
AT2G40800	3	-2	-1	2	-2	-2	2	2	2	2	2
AT4G23040	-2	2	2	2	2	2	2	2	2	2	2
AT4G11740	-2	2	2	2	-2	-2	2	2	2	2	2
AT1G11890	2	2	-1	2	2	2	2	2	2	2	2
OG5292_2	3	-2	3	2	2	-2	-2	-2	2	2	2
AT4G25980	-2	2	-2	2	-2	2	-1	2	2	2	2
OG5295_2	-2	2	2	2	-2	-2	-2	-2	-2	2	2
AT5G26680	1	-2	-2	-2	1	2	2	2	2	2	2
OG5300_2	-1	2	2	2	-2	-2	-2	-2	-2	2	2
AT1G08480	3	2	-1	2	2	2	2	2	2	2	2
OG5312_2	2	-2	2	2	2	-2	-2	-2	2	2	2
AT5G19740	3	2	2	2	2	-1	2	2	2	2	2
OG5324_2	2	2	2	2	-2	-2	-2	-2	-2	2	2
AT1G72880	2	2	2	2	-1	2	2	2	2	2	2
OG5325_2	2	-2	3	2	2	-2	-2	-2	2	2	2
AT5G50680	2	2	2	2	3	2	-1	2	2	2	2
AT5G50580	-2	-2	-2	-2	2	-2	2	2	2	2	2
AT3G10650	-2	-1	-1	2	1	2	2	2	2	2	2
OG5335_2	-2	1	0	1	-2	2	-2	2	2	2	2
AT1G15390	-1	2	2	2	2	-1	2	2	2	2	2
OG5346_2	2	-2	-2	-2	-2	2	-2	2	2	2	2
AT5G48370	2	2	-1	2	-2	2	2	2	2	2	2
AT2G30720	2	-2	-2	-2	2	1	2	2	2	2	2
AT1G73030	-1	2	2	2	-1	2	2	2	2	2	2
AT1G17730	-2	-2	-2	-2	2	-2	3	2	2	2	2
AT1G20920	-1	2	2	2	2	2	2	2	2	2	2
AT3G09620	2	-2	-2	-2	-2	-2	-1	2	2	2	2
AT3G48750	2	2	3	2	2	1	2	2	2	2	2
OG5372_2	3	-2	2	2	-2	2	-2	2	2	2	2
AT5G15070	1	2	-1	2	2	2	-1	2	2	2	2
AT3G01310	3	-2	-2	-2	-2	-1	2	2	2	2	2
AT3G22480	-1	2	2	2	2	2	2	2	2	2	2
OG5390_2	2	-1	2	2	-2	-2	-2	-2	-2	2	2
AT3G19740	-2	2	-1	2	-2	2	3	2	2	2	2
AT1G50140	-2	-1	-2	2	-2	-2	2	2	2	2	2
AT2G14680	2	3	-2	3	-1	3	3	3	3	3	2
OG5397_2	-2	-2	3	3	3	-2	-2	-2	3	3	2
AT2G39260	2	-2	-1	2	-2	2	2	2	2	2	2
OG5415_2	-2	2	2	2	-2	-2	-2	-2	-2	2	2
OG5415_3	-2	-1	-2	2	-2	-2	-2	-2	-2	2	2
AT1G78920	2	2	2	2	2	2	2	2	2	2	2
AT1G16780	2	-2	-1	2	-2	-2	-1	2	2	2	2
AT4G18760	2	-2	-2	-2	5	3	2	5	5	5	2
AT5G45770	-2	-2	-2	-2	3	-1	-1	5	5	5	2
AT3G45770	2	2	2	2	-2	2	2	2	2	2	2
OG5438_2	-2	-2	-2	-2	2	-2	-2	-2	2	2	2
AT2G20190	-1	2	-2	2	-2	2	2	2	2	2	2
OG5442_2	3	2	-2	2	-2	2	-2	2	2	2	2
AT5G17910	-2	1	-2	1	2	2	2	2	2	2	2
OG5444_2	-2	-1	0	1	-1	-2	-2	-2	2	2	2
OG5468_1	2	2	3	2	-2	2	-2	2	2	2	2
AT1G09020	-2	-2	2	2	2	2	2	2	2	2	2
OG5472_1	-1	2	-2	2	-2	-2	-2	-2	-2	2	2
OG5477_1	2	2	2	2	3	2	-2	2	2	2	2
AT5G18180	2	-2	-1	2	-2	-2	-1	2	2	2	2
AT3G03920	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT4G39830	-2	2	-2	2	2	2	3	2	2	2	2
OG5479_2	-2	-2	-2	-2	2	-2	-2	-2	2	2	2
OG5489_1	2	2	-1	2	2	2	-2	2	2	2	2
OG5489_2	-2	1	-1	2	-2	-2	-2	-2	-2	2	2
AT1G54520	2	2	2	2	2	-1	2	2	2	2	2
OG5492_2	2	-2	-1	2	-2	2	-2	2	2	2	2
AT4G33760	-1	2	2	2	2	-2	2	2	2	2	2
OG5507_2	-2	-2	-2	-2	-2	2	-2	2	2	2	2
OG5507_3	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT1G70220	-1	2	2	2	-2	2	-1	2	2	2	2
AT1G24050	2	-2	-1	2	-2	-1	2	2	2	2	2
OG5513_1	2	2	-1	2	3	3	-2	3	3	2	2
AT3G19420	1	-2	-2	-2	2	2	2	2	2	2	2
AT3G20320	2	2	3	2	2	2	2	2	2	2	2
OG5517_2	2	-2	2	2	-2	2	-2	2	2	2	2
AT2G40765	-1	2	-1	2	3	2	2	2	2	2	2
OG5523_2	2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT1G72390	-1	-2	-2	-2	-2	-2	3	3	3	3	2
OG5524_2	2	-2	-2	-2	-2	3	-2	3	3	3	2
AT4G32130	2	2	-2	2	2	2	3	2	2	2	2
AT2G25310	-2	-2	2	2	-2	-2	2	2	2	2	2
AT1G15200	3	2	2	2	2	2	2	2	2	2	2
OG5534_2	2	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT4G33150	2	-1	2	2	2	2	2	2	2	2	2
OG5535_2	-2	2	-2	2	1	-2	-2	-2	2	2	2
AT3G21865	-1	2	1	2	-2	2	2	2	2	2	2
OG5540_2	2	2	2	2	-2	-2	-2	-2	-2	2	2
AT1G69340	2	2	2	2	2	2	2	2	2	2	2
OG5542_2	-2	-2	2	2	3	3	-2	2	2	2	2
AT1G51510	2	2	2	2	2	2	2	2	2	2	2
OG5557_2	2	-2	2	2	3	-2	-2	-2	2	2	2
AT5G24650	2	-2	2	2	2	2	2	2	2	2	2
AT3G49560	-2	2	2	2	-2	-2	2	2	2	2	2
AT2G36835	2	-2	-2	-2	1	1	1	1	1	1	2
OG5574_2	-2	-2	-2	-2	-2	-1	-2	1	1	1	2
AT3G13060	-1	0	1	2	-2	2	2	2	2	2	2
OG5578_2	-2	-1	2	2	-2	-2	-2	-2	-2	2	2
AT5G41950	-1	2	2	2	-2	2	2	2	2	2	2
OG5591_2	1	-1	2	2	-2	-2	-2	-2	-2	2	2
AT3G17900	-1	2	-2	2	3	2	2	2	2	2	2
OG5602_2	-2	-2	2	2	-2	-1	-2	2	2	2	2
AT5G51300	-1	2	-1	2	2	1	1	1	1	1	2
OG5611_2	2	-2	3	2	3	-2	-2	-2	1	1	2
OG5657_1	-2	2	-2	2	-2	-2	-2	-2	-2	2	2
OG5671_1	2	2	2	2	-2	-2	-2	-2	-2	2	2
ATCG00160	-2	-2	-2	-2	2	2	2	2	2	2	2
OG5671_3	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT5G14030	-2	2	2	2	2	2	2	2	2	2	2
OG5678_2	-2	2	-2	2	-1	-2	-2	-2	2	2	2
AT3G22380	-2	2	-2	2	2	2	2	2	2	2	2
OG5679_2	-2	-2	-1	2	-2	-2	-2	-2	-2	2	2
OG5679_3	-2	-2	3	2	-2	-2	-2	-2	-2	2	2
AT3G54900	2	-1	2	2	2	2	2	2	2	2	2
OG5681_2	-1	-2	2	2	-2	-2	-2	-2	-2	2	2
AT2G31865	2	-1	2	2	-1	-1	0	2	2	2	2
AT2G31870	-1	-2	-2	-2	-2	-2	-1	2	2	2	2
AT3G45600	-2	2	2	2	2	2	2	2	2	2	2
AT5G60220	-2	-2	2	2	2	-2	-1	2	2	2	2
AT1G65820	2	-1	2	2	2	3	2	2	2	2	2
OG5697_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT1G29260	3	2	2	2	2	2	2	2	2	2	2
OG5699_2	2	-2	-2	-2	2	-2	-2	-2	2	2	2
OG5723_1	2	-1	1	2	-2	2	-2	2	2	2	2
AT1G16210	2	2	-2	2	2	-2	2	2	2	2	2
AT4G01320	3	-2	-2	-2	-2	2	2	2	2	2	2
OG5730_2	2	2	2	2	-2	-2	-2	-2	-2	2	2
AT5G64840	2	2	2	2	2	2	3	2	2	2	2
AT5G09930	2	-2	-2	-2	-2	-2	-1	2	2	2	2
AT5G56760	-2	2	2	2	2	2	2	2	2	2	2
OG5741_2	-2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT1G34000	2	2	2	2	3	2	2	2	2	2	2
OG5742_2	-2	-2	2	2	2	-2	-2	-2	2	2	2
AT5G08550	2	2	2	2	2	2	2	2	2	2	2
OG5764_2	-2	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT3G51240	-2	2	2	2	3	3	2	2	2	2	2
OG5780_2	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT4G36080	2	2	-1	2	-1	2	3	2	2	2	2
AT2G17930	-2	-1	-2	2	-2	-2	2	2	2	2	2
AT2G21470	0	2	-1	2	2	2	2	2	2	2	2
OG5784_2	2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT4G01100	2	2	-2	2	-1	2	2	2	2	2	2
OG5788_2	-1	-2	-2	-2	2	3	-2	2	2	2	2
AT4G11860	2	2	2	2	2	2	2	2	2	2	2
OG5794_2	2	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT3G13120	2	2	-1	2	2	2	2	2	2	2	2
OG5796_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT1G09870	2	2	2	2	-1	2	2	2	2	2	2
OG5806_2	2	-2	-2	-2	2	-2	-2	-2	2	2	2
OG5825_1	-2	-1	3	3	-2	-2	-2	-2	-2	3	2
AT5G58730	2	-2	-2	-2	3	-2	3	3	3	3	2
AT5G41820	2	2	2	2	2	2	-1	2	2	2	2
AT4G24490	-2	-2	2	2	-2	-2	2	2	2	2	2
AT3G51550	-2	2	-1	2	2	2	2	2	2	2	2
OG5850_2	-2	2	3	2	-2	2	-2	2	2	2	2
OG5851_1	-1	2	-1	2	1	2	-2	2	2	2	2
AT5G05460	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT3G61010	-2	-2	-2	-2	-2	-2	-1	2	2	2	2
AT3G11040	-2	-2	-2	-2	-2	-2	0	2	2	2	2
AT2G35820	2	6	6	6	-2	-1	3	2	2	2	2
AT2G35830	-2	-2	-2	-2	-2	2	3	2	2	2	2
AT2G35810	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT4G39120	3	2	2	2	2	2	2	2	2	2	2
OG5865_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT1G48350	-1	2	2	2	2	2	2	2	2	2	2
OG5876_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT3G05000	3	2	2	2	2	2	2	2	2	2	2
OG5878_2	-2	2	2	2	-2	-2	-2	-2	-2	2	2
AT3G10620	2	2	-2	2	-2	1	2	2	2	2	2
AT5G06340	-2	-2	-2	-2	2	2	3	2	2	2	2
OG5887_1	2	2	-1	2	2	2	-2	2	2	2	2
AT5G58440	-2	-2	-2	-2	-2	2	2	2	2	2	2
AT5G07120	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT1G67350	-2	2	2	2	2	2	2	2	2	2	2
OG5892_2	-2	-2	0	2	-2	-2	-2	-2	-2	2	2
AT3G50690	2	2	2	2	2	2	-1	2	2	2	2
OG5897_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG5900_1	-2	-1	-1	1	-2	-2	-2	-2	-2	1	2
OG5900_2	-2	-2	1	1	-2	-2	-2	-2	-2	1	2
OG5902_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG5902_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT1G33810	2	1	-1	2	2	2	2	2	2	2	2
OG5906_2	-2	-2	2	2	-2	-1	-2	2	2	2	2
AT3G04830	2	2	2	2	2	2	2	2	2	2	2
AT5G28220	-2	-2	2	2	-2	-2	3	2	2	2	2
AT5G16780	2	2	2	2	2	-2	2	2	2	2	2
OG5922_2	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT5G16040	-2	2	2	2	2	-1	2	2	2	2	2
AT3G02510	-2	-2	2	2	-2	2	2	2	2	2	2
AT5G27490	2	2	-1	2	2	2	3	2	2	2	2
AT3G05280	-1	-2	-2	-2	-2	-2	2	2	2	2	2
AT5G04110	-1	2	2	2	-2	2	-1	2	2	2	2
AT5G04130	2	-2	-2	-2	-2	-2	2	2	2	2	2
AT3G10270	-2	-2	-2	-2	-2	-2	3	2	2	2	2
AT3G08010	2	2	2	2	2	2	2	2	2	2	2
OG5949_2	2	-2	-2	-2	-2	2	-2	2	2	2	2
AT5G49945	1	0	0	1	2	2	3	2	2	2	2
AT4G24330	-2	-2	-1	1	-2	-2	2	2	2	2	2
AT2G25110	-1	2	3	2	2	2	2	2	2	2	2
OG5955_2	-2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT5G22360	2	2	2	2	2	2	2	2	2	2	2
OG5963_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT3G58110	-2	1	1	1	2	2	2	2	2	2	2
AT2G42370	-2	-2	-1	1	-2	-2	-1	2	2	2	2
AT4G32590	2	2	-2	2	3	2	2	2	2	2	2
AT5G11500	-1	-2	-2	-2	1	1	2	2	1	1	2
OG6001_2	2	-2	1	1	-2	-2	-2	-2	-2	1	2
AT5G14950	2	2	-1	2	2	2	2	2	2	2	2
OG6011_2	-2	-2	2	2	-2	2	-2	2	2	2	2
AT3G20040	2	1	1	1	3	3	3	3	3	1	2
AT1G50460	-2	-2	-1	1	-2	-2	3	3	3	1	2
AT3G07090	-1	-2	-2	-2	2	2	2	2	2	2	2
OG6030_2	-2	2	2	2	-2	-2	-2	-2	-2	2	2
AT5G61070	2	2	2	2	3	2	-1	2	2	2	2
AT5G61060	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT5G55260	2	2	-1	2	2	2	3	2	2	2	2
AT4G26720	-1	-2	-2	-2	-2	-2	2	2	2	2	2
OG6042_1	2	2	-1	2	2	2	-2	2	2	2	2
AT2G41500	-2	-1	-2	2	-2	-1	2	2	2	2	2
OG6050_1	2	2	2	2	0	-2	-2	-2	1	1	2
AT5G64816	-2	-2	2	2	1	1	1	1	1	1	2
AT2G40030	-2	1	-1	2	-2	2	3	2	2	2	2
AT5G53120	-2	-2	2	2	2	2	2	2	2	2	2
OG6091_2	-2	2	2	2	-2	3	-2	2	2	2	2
OG6099_1	2	2	2	2	2	-2	-2	2	2	2	2
AT5G51430	-2	-2	-2	-2	-2	2	2	2	2	2	2
AT3G09970	2	1	1	1	1	2	1	1	1	1	2
AT3G09960	-2	-2	-2	-2	-2	-1	0	1	1	1	2
AT5G15810	2	2	2	2	2	2	2	2	2	2	2
AT3G02320	-2	-2	-1	2	-2	-2	3	2	2	2	2
AT3G07480	2	2	2	2	2	2	2	2	2	2	2
OG6109_2	-2	-2	2	2	2	-2	-2	-2	2	2	2
AT3G10050	2	2	-2	2	2	2	2	2	2	2	2
OG6123_2	-2	-2	-2	-2	-1	-2	-2	-2	2	2	2
AT1G72660	2	2	-1	2	2	2	-1	2	2	2	2
AT1G17470	-2	-2	-2	-2	1	-2	2	2	2	2	2
AT1G21080	-2	2	3	2	2	2	2	2	2	2	2
AT1G76700	-2	0	2	2	-2	-2	3	2	2	2	2
OG6136_1	-1	2	2	2	0	3	-2	3	5	2	2
AT3G26070	-2	-2	-2	-2	-2	2	2	2	2	2	2
AT3G26080	-2	-2	-2	-2	-2	-2	3	2	2	2	2
AT5G42300	2	2	0	2	-2	1	1	2	2	2	2
AT3G45180	-2	2	-2	2	-2	-2	-1	2	2	2	2
OG6144_1	-1	-2	-2	-2	3	2	-2	2	2	2	2
AT3G46280	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT2G02570	3	2	2	2	2	2	2	2	2	2	2
OG6148_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT5G08100	3	2	1	2	2	2	2	2	2	2	2
OG6153_2	-2	-2	-2	-2	-1	3	-2	2	2	2	2
AT5G05620	2	2	3	2	2	2	3	2	2	2	2
AT3G61650	3	-2	-2	-2	-2	-2	2	2	2	2	2
OG6164_1	3	-2	-2	-2	2	-2	-2	-2	2	2	2
AT2G38740	-2	2	2	2	2	2	2	2	2	2	2
AT1G26460	2	1	2	2	2	2	2	2	2	2	2
OG6166_2	-1	-2	-1	2	-2	-2	-2	-2	-2	2	2
AT5G66780	2	-2	-2	-2	-1	-1	0	0	3	5	2
OG6180_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG6194_1	-2	2	-2	2	2	-2	-2	-2	2	2	2
ATCG00905	-2	-2	-2	-2	-2	-1	1	2	2	2	2
AT5G18650	-2	-2	-2	-2	-2	2	3	2	2	2	2
AT3G62970	-2	-2	-2	-2	-2	-2	3	3	3	3	2
AT4G36960	2	2	2	2	2	2	2	2	2	2	2
OG6204_2	-1	-2	3	2	-2	-2	-2	-2	-2	2	2
AT4G18940	-1	2	2	2	2	2	-1	2	2	2	2
AT4G18930	2	-2	-2	-2	-2	-2	2	2	2	2	2
AT2G18510	2	2	3	2	-1	2	2	2	2	2	2
OG6222_2	-2	-2	2	2	2	-2	-2	-2	2	2	2
AT2G46000	2	-2	-2	-2	1	1	1	1	1	1	2
OG6248_2	-2	-2	-2	-2	-1	-2	-2	-2	1	1	2
OG6259_1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG6259_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG6268_1	2	-2	-2	-2	-2	2	-2	2	2	2	2
OG6268_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT2G30880	2	2	2	2	-2	2	2	2	2	2	2
OG6274_2	-2	2	2	2	-2	-2	-2	-2	-2	2	2
AT5G45650	-2	-2	-2	-2	2	1	2	2	2	2	2
AT5G45640	-2	-2	-2	-2	2	2	-1	2	2	2	2
AT1G14570	2	2	-1	2	-1	2	2	2	2	2	2
OG6320_2	-2	-2	3	2	2	-2	-2	-2	2	2	2
AT5G53620	-1	2	2	2	-2	2	2	2	2	2	2
OG6325_2	3	-2	2	2	-2	-2	-2	-2	-2	2	2
AT5G20660	-1	5	2	2	-2	2	2	2	2	2	2
OG6337_2	-1	5	-2	2	-2	-2	-2	-2	-2	2	2
AT3G52090	3	2	-1	2	2	2	2	2	2	2	2
OG6340_2	-2	-2	2	2	-2	2	-2	2	2	2	2
AT1G60620	2	-1	1	2	2	2	1	2	2	2	2
AT1G60850	-2	1	-2	2	-2	-2	1	2	2	2	2
AT4G15900	3	2	2	2	-1	2	2	2	2	2	2
AT3G16650	2	-2	-2	-2	-2	-2	-1	2	2	2	2
AT1G10580	2	2	-1	2	2	2	2	2	2	2	2
OG6371_2	-2	-2	2	2	-2	1	-2	2	2	2	2
OG6377_1	3	2	2	2	3	2	-2	2	2	2	2
AT2G43360	3	-2	2	2	-2	-2	2	2	2	2	2
AT1G76390	3	2	-1	2	2	2	2	2	2	2	2
AT1G20780	2	-2	-2	-2	-2	-2	2	2	2	2	2
AT1G66680	2	2	2	2	2	2	2	2	2	2	2
OG6388_2	-2	-2	2	2	2	-2	-2	-2	2	2	2
AT5G57440	2	2	2	2	3	2	2	2	2	2	2
AT4G25840	-2	-2	-1	2	-2	-2	2	2	2	2	2
AT1G50500	0	2	2	2	2	2	2	2	2	2	2
OG6393_2	1	-2	-2	-2	2	-2	-2	-2	2	2	2
AT1G15980	2	2	6	2	2	2	2	2	2	2	2
OG6403_2	2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT2G45030	2	2	2	2	2	2	3	2	2	2	2
AT1G45332	2	-2	-2	-2	-2	-2	2	2	2	2	2
OG6417_1	2	-2	-2	-2	0	-2	-2	-2	0	0	2
OG6417_2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT1G68370	2	2	2	2	3	2	2	2	2	2	2
OG6425_2	2	-2	-2	-2	2	-2	-2	-2	2	2	2
AT4G09520	2	-1	3	2	2	2	2	2	2	2	2
AT3G30841	-2	-2	-1	2	-2	-2	2	2	2	2	2
AT1G05620	2	2	2	2	3	2	2	2	2	2	2
OG6450_2	-2	-2	2	2	-2	-1	-2	2	2	2	2
AT5G04750	-2	-2	-2	-2	-2	2	2	2	2	2	2
AT3G24030	2	0	0	0	-1	-2	3	5	5	5	2
OG6467_2	-2	-2	-2	-2	1	-2	-2	-2	5	5	2
AT4G21180	2	2	-2	2	2	2	2	2	2	2	2
AT1G79940	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT1G35420	2	2	2	2	3	2	2	2	2	2	2
OG6486_2	-2	-2	-2	-2	-1	-1	-2	2	2	2	2
OG6492_1	1	2	-2	2	2	-2	-2	-2	2	2	2
AT5G58470	2	-2	-2	-2	-2	2	2	2	2	2	2
AT1G03900	2	2	2	2	1	2	2	2	2	2	2
OG6495_2	-2	-2	-2	-2	1	-2	-2	-2	2	2	2
AT1G09760	2	6	6	6	6	6	6	6	6	6	2
OG6497_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT2G40730	2	2	2	2	3	-1	2	2	2	2	2
OG6505_2	-2	-2	-1	2	-2	2	-2	2	2	2	2
AT2G43430	2	2	2	2	-2	-1	3	2	2	2	2
AT2G31350	-2	-2	-2	-2	-2	2	2	2	2	2	2
AT1G06130	-2	-2	-2	-2	-2	-2	2	2	2	2	2
AT5G14580	2	2	-1	2	-1	2	2	2	2	2	2
OG6523_2	-1	-2	-2	-2	2	-2	-2	-2	2	2	2
ATCG00650	-2	2	2	2	-2	2	3	2	2	2	2
OG6536_2	-2	-1	-2	2	2	-2	-2	-2	2	2	2
AT4G10330	1	1	-1	1	3	3	-1	3	3	3	2
OG6538_2	-2	-1	3	3	-2	-2	-2	-2	-2	3	2
AT4G19120	2	-2	-2	-2	3	2	2	2	2	2	2
AT1G31850	2	-2	-2	-2	3	2	2	2	2	2	2
AT4G29830	-1	2	-1	2	2	2	2	2	2	2	2
OG6550_2	2	-2	-2	-2	2	-2	-2	-2	2	2	2
AT2G15890	1	-2	-2	-2	-1	-1	2	2	2	2	2
OG6558_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG6565_1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
OG6565_2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2
AT2G29580	2	1	1	1	2	2	0	2	2	2	2
AT1G07360	-2	1	-2	1	-2	-2	2	2	2	2	2
AT5G49980	-2	2	-2	2	2	2	2	2	2	2	2
AT4G24390	-2	-2	-2	-2	-2	3	3	2	2	2	2
AT5G07020	2	2	-1	2	2	2	2	2	2	2	2
OG6602_2	2	-2	3	2	-2	-2	-2	-2	-2	2	2
AT1G12470	2	2	-1	2	1	-1	2	2	2	2	2
OG6603_2	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT2G26830	2	2	3	2	2	2	2	2	2	2	2
OG6617_2	2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT3G55460	2	-1	2	2	-2	3	2	2	2	2	2
OG6620_2	-2	2	-1	2	-2	-2	-2	-2	-2	2	2
AT1G64850	2	-1	1	1	2	1	1	2	2	2	2
OG6627_2	6	-2	-2	-2	-1	-2	-2	-2	2	2	2
AT5G28750	2	-1	2	2	2	2	3	2	2	2	2
OG6628_2	-2	-2	-2	-2	-1	2	-2	2	2	2	2
AT5G06580	2	2	2	2	2	2	2	2	2	2	2
OG6643_2	-1	-2	-2	-2	-1	-2	-2	-2	2	2	2
AT4G30010	-1	2	2	2	3	2	2	2	2	2	2
OG6644_2	3	-2	-2	-2	2	-2	-2	-2	2	2	2
AT2G34260	2	2	3	2	2	2	2	2	2	2	2
OG6648_2	-2	-2	-2	-2	-2	2	-2	2	2	2	2
AT1G79850	2	2	2	2	2	2	2	2	2	2	2
OG6649_2	2	-2	2	2	-2	-2	-2	-2	-2	2	2
AT1G28120	-1	2	2	2	2	2	2	2	2	2	2
OG6650_2	1	-2	-2	-2	2	-2	-2	-2	2	2	2
AT3G21200	2	2	-1	2	3	2	2	2	2	2	2
